sat,ratio,cb,tries,clauses,flips,variables,entropy,earlyRestarts,totalFlips,flipsPerSecond,lastRunEntropy
0,4.2000,1.1000,29,2100,25000,500,0.9393,0,7250000,23839.2391,0.9733
1,4.2000,1.1000,26,2100,21001,500,0.9756,0,646001,24127.3918,0.9744
0,4.2000,1.1000,29,2100,25000,500,0.9461,0,7250000,24006.2431,0.9800
0,4.2000,1.1000,29,2100,25000,500,0.9443,0,7250000,23891.8141,0.9781
1,4.2000,1.1000,14,2100,15786,500,0.9761,0,340786,24667.5682,0.9766
0,4.2000,1.1000,29,2100,25000,500,0.9477,0,7250000,23940.5784,0.9812
0,4.2000,1.1000,29,2100,25000,500,0.9429,0,7250000,23720.0158,0.9759
0,4.2000,1.1000,29,2100,25000,500,0.9452,0,7250000,23853.9864,0.9797
0,4.2000,1.1000,29,2100,25000,500,0.9430,0,7250000,23834.8861,0.9747
0,4.2000,1.1000,29,2100,25000,500,0.9476,0,7250000,23728.8545,0.9799
0,4.2000,1.1000,29,2100,25000,500,0.9483,0,7250000,23874.3626,0.9805
0,4.2000,1.1000,29,2100,25000,500,0.9445,0,7250000,23713.5692,0.9762
0,4.2000,1.1000,29,2100,25000,500,0.9467,0,7250000,23807.7161,0.9822
0,4.2000,1.1000,29,2100,25000,500,0.9459,0,7250000,23739.9024,0.9804
0,4.2000,1.1000,29,2100,25000,500,0.9446,0,7250000,23926.6361,0.9783
0,4.2000,1.1000,29,2100,25000,500,0.9422,0,7250000,23912.9897,0.9761
0,4.2000,1.1000,29,2100,25000,500,0.9464,0,7250000,23890.4407,0.9795
0,4.2000,1.1000,29,2100,25000,500,0.9443,0,7250000,24050.9134,0.9794
0,4.2000,1.1000,29,2100,25000,500,0.9465,0,7250000,23988.4365,0.9818
0,4.2000,1.1000,29,2100,25000,500,0.9410,0,7250000,23809.2618,0.9752
0,4.2000,1.1000,29,2100,25000,500,0.9458,0,7250000,23797.0246,0.9790
0,4.2000,1.1000,29,2100,25000,500,0.9402,0,7250000,23861.7906,0.9749
0,4.2000,1.1000,29,2100,25000,500,0.9423,0,7250000,23895.4030,0.9735
0,4.2000,1.1000,29,2100,25000,500,0.9476,0,7250000,23964.9181,0.9818
0,4.2000,1.1000,29,2100,25000,500,0.9453,0,7250000,23773.7289,0.9791
0,4.2000,1.1000,29,2100,25000,500,0.9460,0,7250000,23854.8355,0.9804
0,4.2000,1.1000,29,2100,25000,500,0.9445,0,7250000,23729.9462,0.9773
0,4.2000,1.1000,29,2100,25000,500,0.9449,0,7250000,23923.1163,0.9791
0,4.2000,1.1000,29,2100,25000,500,0.9442,0,7250000,23856.8341,0.9769
0,4.2000,1.1000,29,2100,25000,500,0.9445,0,7250000,23812.7393,0.9807
0,4.2000,1.1000,29,2100,25000,500,0.9473,0,7250000,23706.4383,0.9815
0,4.2000,1.1000,29,2100,25000,500,0.9436,0,7250000,23957.2930,0.9773
0,4.2000,1.1000,29,2100,25000,500,0.9434,0,7250000,24069.9822,0.9791
0,4.2000,1.1000,29,2100,25000,500,0.9471,0,7250000,23880.7846,0.9795
0,4.2000,1.1000,29,2100,25000,500,0.9428,0,7250000,24093.2385,0.9788
0,4.2000,1.1000,29,2100,25000,500,0.9468,0,7250000,23917.3497,0.9811
0,4.2000,1.1000,29,2100,25000,500,0.9446,0,7250000,24039.6980,0.9787
0,4.2000,1.1000,29,2100,25000,500,0.9459,0,7250000,24061.7167,0.9807
0,4.2000,1.1000,29,2100,25000,500,0.9429,0,7250000,23832.6827,0.9768
0,4.2000,1.1000,29,2100,25000,500,0.9466,0,7250000,23970.2372,0.9802
0,4.2000,1.1000,29,2100,25000,500,0.9433,0,7250000,23880.8896,0.9753
0,4.2000,1.1000,29,2100,25000,500,0.9431,0,7250000,23917.8847,0.9756
0,4.2000,1.1000,29,2100,25000,500,0.9423,0,7250000,24055.2777,0.9740
0,4.2000,1.1000,29,2100,25000,500,0.9409,0,7250000,23938.0763,0.9745
0,4.2000,1.1000,29,2100,25000,500,0.9453,0,7250000,23907.1936,0.9784
0,4.2000,1.1000,29,2100,25000,500,0.9447,0,7250000,23879.4235,0.9784
0,4.2000,1.1000,29,2100,25000,500,0.9407,0,7250000,23939.0203,0.9756
0,4.2000,1.1000,29,2100,25000,500,0.9461,0,7250000,23980.3826,0.9805
0,4.2000,1.1000,29,2100,25000,500,0.9462,0,7250000,23952.8556,0.9786
0,4.2000,1.1000,29,2100,25000,500,0.9428,0,7250000,23992.8609,0.9767
0,4.2000,1.1000,29,2100,25000,500,0.9455,0,7250000,23843.7829,0.9774
0,4.2000,1.1000,29,2100,25000,500,0.9456,0,7250000,23979.3662,0.9794
0,4.2000,1.1000,29,2100,25000,500,0.9456,0,7250000,23950.0924,0.9805
0,4.2000,1.1000,29,2100,25000,500,0.9392,0,7250000,23765.3836,0.9707
0,4.2000,1.1000,29,2100,25000,500,0.9433,0,7250000,24010.5093,0.9771
0,4.2000,1.1000,29,2100,25000,500,0.9451,0,7250000,23941.7717,0.9803
0,4.2000,1.1000,29,2100,25000,500,0.9483,0,7250000,23900.4843,0.9832
1,4.2000,1.1000,3,2100,10487,500,0.9742,0,60487,32714.0960,0.9682
0,4.2000,1.1000,29,2100,25000,500,0.9462,0,7250000,23973.2143,0.9816
0,4.2000,1.1000,29,2100,25000,500,0.9455,0,7250000,23870.4127,0.9816
0,4.2000,1.1000,29,2100,25000,500,0.9460,0,7250000,23951.5038,0.9790
0,4.2000,1.1000,29,2100,25000,500,0.9482,0,7250000,23944.7330,0.9832
0,4.2000,1.1000,29,2100,25000,500,0.9455,0,7250000,23884.2726,0.9802
0,4.2000,1.1000,29,2100,25000,500,0.9431,0,7250000,23959.1793,0.9770
0,4.2000,1.1000,29,2100,25000,500,0.9469,0,7250000,23738.3040,0.9818
0,4.2000,1.1000,29,2100,25000,500,0.9475,0,7250000,23717.5515,0.9801
0,4.2000,1.1000,29,2100,25000,500,0.9424,0,7250000,23904.1966,0.9736
0,4.2000,1.1000,29,2100,25000,500,0.9457,0,7250000,23905.7451,0.9796
0,4.2000,1.1000,29,2100,25000,500,0.9429,0,7250000,23657.2402,0.9764
0,4.2000,1.1000,29,2100,25000,500,0.9437,0,7250000,23666.0487,0.9759
0,4.2000,1.1000,29,2100,25000,500,0.9445,0,7250000,23813.3097,0.9791
0,4.2000,1.1000,29,2100,25000,500,0.9464,0,7250000,23815.4903,0.9790
0,4.2000,1.1000,29,2100,25000,500,0.9458,0,7250000,23820.5947,0.9807
0,4.2000,1.1000,29,2100,25000,500,0.9469,0,7250000,23857.0484,0.9810
0,4.2000,1.1000,29,2100,25000,500,0.9422,0,7250000,23670.8675,0.9757
0,4.2000,1.1000,29,2100,25000,500,0.9443,0,7250000,23834.3761,0.9794
0,4.2000,1.1000,29,2100,25000,500,0.9450,0,7250000,23882.7417,0.9787
1,4.2000,1.1000,16,2100,16214,500,0.9734,0,391214,24325.4536,0.9708
0,4.2000,1.1000,29,2100,25000,500,0.9437,0,7250000,23901.0990,0.9775
0,4.2000,1.1000,29,2100,25000,500,0.9451,0,7250000,23839.4818,0.9792
0,4.2000,1.1000,29,2100,25000,500,0.9448,0,7250000,23907.1241,0.9807
0,4.2000,1.1000,29,2100,25000,500,0.9450,0,7250000,23804.7347,0.9789
0,4.2000,1.1000,29,2100,25000,500,0.9449,0,7250000,23844.4212,0.9810
0,4.2000,1.1000,29,2100,25000,500,0.9424,0,7250000,23810.1138,0.9752
0,4.2000,1.1000,29,2100,25000,500,0.9461,0,7250000,23763.7554,0.9806
0,4.2000,1.1000,29,2100,25000,500,0.9453,0,7250000,23658.7209,0.9781
0,4.2000,1.1000,29,2100,25000,500,0.9471,0,7250000,23750.4097,0.9809
0,4.2000,1.1000,29,2100,25000,500,0.9431,0,7250000,23689.9019,0.9764
0,4.2000,1.1000,29,2100,25000,500,0.9447,0,7250000,23779.5459,0.9781
0,4.2000,1.1000,29,2100,25000,500,0.9479,0,7250000,23722.3916,0.9828
0,4.2000,1.1000,29,2100,25000,500,0.9436,0,7250000,23808.8581,0.9769
0,4.2000,1.1000,29,2100,25000,500,0.9436,0,7250000,23772.9855,0.9777
0,4.2000,1.1000,29,2100,25000,500,0.9446,0,7250000,23582.1775,0.9779
0,4.2000,1.1000,29,2100,25000,500,0.9483,0,7250000,23779.0507,0.9829
0,4.2000,1.1000,29,2100,25000,500,0.9445,0,7250000,23640.7614,0.9793
0,4.2000,1.1000,29,2100,25000,500,0.9466,0,7250000,23762.0752,0.9826
0,4.2000,1.1000,29,2100,25000,500,0.9467,0,7250000,23973.2020,0.9803
0,4.2000,1.1000,29,2100,25000,500,0.9449,0,7250000,23951.1701,0.9810
0,4.2000,1.1000,29,2100,25000,500,0.9435,0,7250000,23821.7909,0.9759
0,4.2000,1.1000,29,2100,25000,500,0.9492,0,7250000,23685.3220,0.9816
0,4.2000,1.1000,29,2100,25000,500,0.9500,0,7250000,24030.2718,0.9841
0,4.2000,1.1000,29,2100,25000,500,0.9424,0,7250000,23815.8012,0.9747
0,4.2000,1.1000,29,2100,25000,500,0.9398,0,7250000,23988.0502,0.9731
0,4.2000,1.1000,29,2100,25000,500,0.9452,0,7250000,23943.4606,0.9761
0,4.2000,1.1000,29,2100,25000,500,0.9445,0,7250000,23938.9430,0.9791
0,4.2000,1.1000,29,2100,25000,500,0.9424,0,7250000,23819.9528,0.9761
0,4.2000,1.1000,29,2100,25000,500,0.9419,0,7250000,23913.3143,0.9764
0,4.2000,1.1000,29,2100,25000,500,0.9468,0,7250000,23945.7088,0.9805
0,4.2000,1.1000,29,2100,25000,500,0.9464,0,7250000,24080.9848,0.9812
0,4.2000,1.1000,29,2100,25000,500,0.9447,0,7250000,24046.2614,0.9767
0,4.2000,1.1000,29,2100,25000,500,0.9459,0,7250000,23960.1417,0.9806
0,4.2000,1.1000,29,2100,25000,500,0.9466,0,7250000,24025.7753,0.9788
0,4.2000,1.1000,29,2100,25000,500,0.9443,0,7250000,23995.9710,0.9754
0,4.2000,1.1000,29,2100,25000,500,0.9469,0,7250000,23862.5972,0.9806
0,4.2000,1.1000,29,2100,25000,500,0.9449,0,7250000,24058.7798,0.9801
1,4.2000,1.1000,12,2100,20944,500,0.9737,0,295944,25159.2296,0.9726
0,4.2000,1.1000,29,2100,25000,500,0.9449,0,7250000,23985.6669,0.9776
0,4.2000,1.1000,29,2100,25000,500,0.9461,0,7250000,23825.5742,0.9783
0,4.2000,1.1000,29,2100,25000,500,0.9430,0,7250000,24123.7436,0.9760
0,4.2000,1.1000,30,2100,25000,500,0.9427,0,7500000,24289.3612,0.9758
0,4.2000,1.1000,29,2100,25000,500,0.9436,0,7250000,23937.1596,0.9780
0,4.2000,1.1000,29,2100,25000,500,0.9440,0,7250000,23802.9416,0.9774
0,4.2000,1.1000,29,2100,25000,500,0.9423,0,7250000,23871.7072,0.9794
0,4.2000,1.1000,29,2100,25000,500,0.9432,0,7250000,24047.8878,0.9776
0,4.2000,1.1000,29,2100,25000,500,0.9465,0,7250000,23885.4429,0.9817
0,4.2000,1.1000,29,2100,25000,500,0.9443,0,7250000,23972.3287,0.9784
0,4.2000,1.1000,29,2100,25000,500,0.9447,0,7250000,23960.5064,0.9774
0,4.2000,1.1000,29,2100,25000,500,0.9414,0,7250000,23938.5857,0.9738
0,4.2000,1.1000,29,2100,25000,500,0.9403,0,7250000,24011.4214,0.9760
0,4.2000,1.1000,29,2100,25000,500,0.9464,0,7250000,23883.3821,0.9821
0,4.2000,1.1000,29,2100,25000,500,0.9391,0,7250000,23916.3364,0.9728
0,4.2000,1.1000,30,2100,25000,500,0.9463,0,7500000,24171.0758,0.9782
0,4.2000,1.1000,29,2100,25000,500,0.9442,0,7250000,23842.3304,0.9793
0,4.2000,1.1000,29,2100,25000,500,0.9481,0,7250000,23623.2203,0.9816
0,4.2000,1.1000,29,2100,25000,500,0.9445,0,7250000,23702.6173,0.9798
1,4.2000,1.1000,7,2100,15710,500,0.9735,0,165710,26356.1684,0.9716
0,4.2000,1.1000,29,2100,25000,500,0.9462,0,7250000,23695.9953,0.9806
0,4.2000,1.1000,29,2100,25000,500,0.9436,0,7250000,23762.5340,0.9774
0,4.2000,1.1000,29,2100,25000,500,0.9435,0,7250000,23768.8818,0.9772
0,4.2000,1.1000,29,2100,25000,500,0.9456,0,7250000,23862.3752,0.9798
0,4.2000,1.1000,29,2100,25000,500,0.9457,0,7250000,23696.1717,0.9795
0,4.2000,1.1000,29,2100,25000,500,0.9449,0,7250000,23769.5669,0.9782
0,4.2000,1.1000,29,2100,25000,500,0.9431,0,7250000,23847.3289,0.9756
0,4.2000,1.1000,29,2100,25000,500,0.9451,0,7250000,23941.8678,0.9795
0,4.2000,1.1000,29,2100,25000,500,0.9431,0,7250000,23801.7336,0.9759
0,4.2000,1.1000,29,2100,25000,500,0.9411,0,7250000,23727.8955,0.9735
0,4.2000,1.1000,29,2100,25000,500,0.9450,0,7250000,23713.6062,0.9785
0,4.2000,1.1000,29,2100,25000,500,0.9463,0,7250000,23808.8232,0.9811
0,4.2000,1.1000,29,2100,25000,500,0.9465,0,7250000,23570.5614,0.9807
0,4.2000,1.1000,29,2100,25000,500,0.9462,0,7250000,23767.1428,0.9801
0,4.2000,1.1000,29,2100,25000,500,0.9454,0,7250000,23855.6352,0.9787
0,4.2000,1.1000,29,2100,25000,500,0.9452,0,7250000,24085.9908,0.9799
0,4.2000,1.1000,29,2100,25000,500,0.9439,0,7250000,23592.5728,0.9755
0,4.2000,1.1000,29,2100,25000,500,0.9449,0,7250000,24040.9134,0.9794
0,4.2000,1.1000,29,2100,25000,500,0.9436,0,7250000,23962.9066,0.9768
0,4.2000,1.1000,29,2100,25000,500,0.9433,0,7250000,23693.2263,0.9770
0,4.2000,1.1000,29,2100,25000,500,0.9450,0,7250000,23669.8457,0.9759
0,4.2000,1.1000,29,2100,25000,500,0.9470,0,7250000,23702.0915,0.9807
0,4.2000,1.1000,29,2100,25000,500,0.9458,0,7250000,23734.2004,0.9793
0,4.2000,1.1000,29,2100,25000,500,0.9444,0,7250000,23750.2312,0.9787
0,4.2000,1.1000,30,2100,25000,500,0.9475,0,7500000,24215.0139,0.9828
0,4.2000,1.1000,32,2100,25000,500,0.9455,0,8000000,25986.1621,0.9723
0,4.2000,1.1000,32,2100,25000,500,0.9462,0,8000000,26004.6036,0.9746
0,4.2000,1.1000,32,2100,25000,500,0.9490,0,8000000,26204.9312,0.9798
0,4.2000,1.1000,30,2100,25000,500,0.9493,0,7500000,24272.1866,0.9831
0,4.2000,1.1000,31,2100,25000,500,0.9491,0,7750000,25692.9922,0.9818
0,4.2000,1.1000,32,2100,25000,500,0.9454,0,8000000,25845.6432,0.9773
0,4.2000,1.1000,32,2100,25000,500,0.9486,0,8000000,26040.6992,0.9804
0,4.2000,1.2000,29,2100,25000,500,0.9463,0,7250000,23650.1526,0.9803
0,4.2000,1.2000,29,2100,25000,500,0.9428,0,7250000,23529.6790,0.9721
0,4.2000,1.2000,29,2100,25000,500,0.9444,0,7250000,23644.1177,0.9789
0,4.2000,1.2000,29,2100,25000,500,0.9442,0,7250000,23626.4123,0.9787
0,4.2000,1.2000,29,2100,25000,500,0.9425,0,7250000,23730.8422,0.9764
0,4.2000,1.2000,29,2100,25000,500,0.9441,0,7250000,23833.2647,0.9780
0,4.2000,1.2000,29,2100,25000,500,0.9413,0,7250000,24022.4377,0.9757
0,4.2000,1.2000,29,2100,25000,500,0.9466,0,7250000,23863.7469,0.9774
0,4.2000,1.2000,29,2100,25000,500,0.9469,0,7250000,23708.3808,0.9816
0,4.2000,1.2000,29,2100,25000,500,0.9461,0,7250000,23801.6123,0.9803
0,4.2000,1.2000,29,2100,25000,500,0.9446,0,7250000,23794.1524,0.9773
0,4.2000,1.2000,29,2100,25000,500,0.9471,0,7250000,23918.1551,0.9804
0,4.2000,1.2000,29,2100,25000,500,0.9436,0,7250000,23804.8529,0.9755
0,4.2000,1.2000,29,2100,25000,500,0.9411,0,7250000,23870.2647,0.9735
0,4.2000,1.2000,29,2100,25000,500,0.9411,0,7250000,23863.9268,0.9756
0,4.2000,1.2000,29,2100,25000,500,0.9435,0,7250000,23764.2022,0.9767
0,4.2000,1.2000,29,2100,25000,500,0.9441,0,7250000,23526.6535,0.9786
0,4.2000,1.2000,29,2100,25000,500,0.9437,0,7250000,23732.9265,0.9755
0,4.2000,1.2000,29,2100,25000,500,0.9432,0,7250000,23601.9566,0.9747
0,4.2000,1.2000,29,2100,25000,500,0.9418,0,7250000,23763.2790,0.9761
0,4.2000,1.2000,29,2100,25000,500,0.9448,0,7250000,23776.0132,0.9772
0,4.2000,1.2000,29,2100,25000,500,0.9417,0,7250000,23784.5248,0.9759
0,4.2000,1.2000,29,2100,25000,500,0.9469,0,7250000,24011.6143,0.9816
0,4.2000,1.2000,29,2100,25000,500,0.9456,0,7250000,23799.6762,0.9803
0,4.2000,1.2000,29,2100,25000,500,0.9432,0,7250000,23957.0325,0.9781
0,4.2000,1.2000,29,2100,25000,500,0.9453,0,7250000,24033.8914,0.9784
0,4.2000,1.2000,29,2100,25000,500,0.9404,0,7250000,23817.0766,0.9753
0,4.2000,1.2000,29,2100,25000,500,0.9456,0,7250000,23783.2775,0.9799
0,4.2000,1.2000,29,2100,25000,500,0.9441,0,7250000,23817.2547,0.9774
0,4.2000,1.2000,29,2100,25000,500,0.9388,0,7250000,23819.9803,0.9749
0,4.2000,1.2000,29,2100,25000,500,0.9459,0,7250000,23904.1483,0.9810
0,4.2000,1.2000,29,2100,25000,500,0.9429,0,7250000,23958.7381,0.9767
0,4.2000,1.2000,29,2100,25000,500,0.9436,0,7250000,23877.7316,0.9748
0,4.2000,1.2000,29,2100,25000,500,0.9459,0,7250000,24029.5498,0.9784
1,4.2000,1.2000,10,2100,10617,500,0.9711,0,235617,25598.5721,0.9680
0,4.2000,1.2000,29,2100,25000,500,0.9412,0,7250000,23859.0081,0.9751
0,4.2000,1.2000,29,2100,25000,500,0.9443,0,7250000,23752.9303,0.9793
0,4.2000,1.2000,29,2100,25000,500,0.9423,0,7250000,24050.9898,0.9761
0,4.2000,1.2000,29,2100,25000,500,0.9439,0,7250000,23769.7155,0.9786
1,4.2000,1.2000,9,2100,6945,500,0.9721,0,206945,25953.6349,0.9577
0,4.2000,1.2000,29,2100,25000,500,0.9436,0,7250000,23664.4922,0.9755
0,4.2000,1.2000,29,2100,25000,500,0.9445,0,7250000,23677.3020,0.9792
0,4.2000,1.2000,29,2100,25000,500,0.9474,0,7250000,23717.3125,0.9815
0,4.2000,1.2000,29,2100,25000,500,0.9466,0,7250000,23671.3595,0.9819
0,4.2000,1.2000,29,2100,25000,500,0.9435,0,7250000,23860.6228,0.9763
0,4.2000,1.2000,29,2100,25000,500,0.9491,0,7250000,23977.4867,0.9821
0,4.2000,1.2000,29,2100,25000,500,0.9461,0,7250000,23795.9615,0.9785
0,4.2000,1.2000,29,2100,25000,500,0.9409,0,7250000,23784.1166,0.9745
0,4.2000,1.2000,29,2100,25000,500,0.9480,0,7250000,23966.1854,0.9821
0,4.2000,1.2000,29,2100,25000,500,0.9432,0,7250000,23944.8173,0.9785
0,4.2000,1.2000,29,2100,25000,500,0.9437,0,7250000,24053.6592,0.9771
0,4.2000,1.2000,29,2100,25000,500,0.9405,0,7250000,23777.2836,0.9766
0,4.2000,1.2000,29,2100,25000,500,0.9443,0,7250000,23845.1018,0.9803
0,4.2000,1.2000,29,2100,25000,500,0.9429,0,7250000,23833.4344,0.9759
0,4.2000,1.2000,29,2100,25000,500,0.9456,0,7250000,24006.1348,0.9784
0,4.2000,1.2000,29,2100,25000,500,0.9403,0,7250000,23833.6763,0.9759
0,4.2000,1.2000,29,2100,25000,500,0.9458,0,7250000,23923.2236,0.9799
0,4.2000,1.2000,29,2100,25000,500,0.9418,0,7250000,23994.5388,0.9765
0,4.2000,1.2000,29,2100,25000,500,0.9404,0,7250000,23959.8449,0.9748
0,4.2000,1.2000,29,2100,25000,500,0.9407,0,7250000,23974.3479,0.9741
0,4.2000,1.2000,29,2100,25000,500,0.9464,0,7250000,23764.3411,0.9817
0,4.2000,1.2000,29,2100,25000,500,0.9426,0,7250000,23846.6544,0.9775
0,4.2000,1.2000,29,2100,25000,500,0.9433,0,7250000,23853.7448,0.9775
0,4.2000,1.2000,29,2100,25000,500,0.9454,0,7250000,23760.5850,0.9781
0,4.2000,1.2000,29,2100,25000,500,0.9452,0,7250000,24030.9847,0.9789
0,4.2000,1.2000,29,2100,25000,500,0.9458,0,7250000,23833.8623,0.9792
0,4.2000,1.2000,29,2100,25000,500,0.9417,0,7250000,23902.2091,0.9727
0,4.2000,1.2000,29,2100,25000,500,0.9421,0,7250000,23812.4864,0.9742
0,4.2000,1.2000,29,2100,25000,500,0.9458,0,7250000,24092.7670,0.9769
0,4.2000,1.2000,29,2100,25000,500,0.9422,0,7250000,23987.6504,0.9759
0,4.2000,1.2000,29,2100,25000,500,0.9407,0,7250000,23983.5444,0.9725
0,4.2000,1.2000,29,2100,25000,500,0.9425,0,7250000,23853.2025,0.9760
0,4.2000,1.2000,29,2100,25000,500,0.9454,0,7250000,24075.8631,0.9817
0,4.2000,1.2000,29,2100,25000,500,0.9426,0,7250000,23891.2681,0.9747
0,4.2000,1.2000,29,2100,25000,500,0.9434,0,7250000,23983.3607,0.9753
0,4.2000,1.2000,29,2100,25000,500,0.9442,0,7250000,24093.9995,0.9779
0,4.2000,1.2000,29,2100,25000,500,0.9421,0,7250000,24032.4123,0.9746
0,4.2000,1.2000,29,2100,25000,500,0.9404,0,7250000,23806.2849,0.9741
0,4.2000,1.2000,29,2100,25000,500,0.9423,0,7250000,23880.4432,0.9782
0,4.2000,1.2000,29,2100,25000,500,0.9456,0,7250000,23913.6577,0.9792
0,4.2000,1.2000,29,2100,25000,500,0.9404,0,7250000,23829.0951,0.9738
0,4.2000,1.2000,29,2100,25000,500,0.9457,0,7250000,23986.2370,0.9783
0,4.2000,1.2000,29,2100,25000,500,0.9444,0,7250000,23769.3755,0.9777
0,4.2000,1.2000,29,2100,25000,500,0.9410,0,7250000,23791.4221,0.9773
0,4.2000,1.2000,29,2100,25000,500,0.9442,0,7250000,23846.2101,0.9789
0,4.2000,1.2000,29,2100,25000,500,0.9410,0,7250000,23772.9656,0.9730
0,4.2000,1.2000,29,2100,25000,500,0.9440,0,7250000,24088.1943,0.9792
0,4.2000,1.2000,29,2100,25000,500,0.9416,0,7250000,24105.8468,0.9746
0,4.2000,1.2000,29,2100,25000,500,0.9490,0,7250000,23953.6864,0.9828
0,4.2000,1.2000,29,2100,25000,500,0.9468,0,7250000,23923.9680,0.9818
0,4.2000,1.2000,29,2100,25000,500,0.9391,0,7250000,23873.2882,0.9742
0,4.2000,1.2000,29,2100,25000,500,0.9437,0,7250000,23960.8650,0.9771
0,4.2000,1.2000,29,2100,25000,500,0.9407,0,7250000,23843.4820,0.9770
0,4.2000,1.2000,29,2100,25000,500,0.9458,0,7250000,23831.9457,0.9806
0,4.2000,1.2000,29,2100,25000,500,0.9470,0,7250000,23898.5699,0.9801
0,4.2000,1.2000,29,2100,25000,500,0.9464,0,7250000,23983.0524,0.9794
0,4.2000,1.2000,29,2100,25000,500,0.9453,0,7250000,24044.7078,0.9792
0,4.2000,1.2000,29,2100,25000,500,0.9447,0,7250000,24065.3640,0.9796
0,4.2000,1.2000,29,2100,25000,500,0.9435,0,7250000,23888.8332,0.9776
0,4.2000,1.2000,29,2100,25000,500,0.9430,0,7250000,23908.1744,0.9752
0,4.2000,1.2000,29,2100,25000,500,0.9407,0,7250000,23838.0815,0.9731
0,4.2000,1.2000,29,2100,25000,500,0.9455,0,7250000,23804.0160,0.9802
0,4.2000,1.2000,29,2100,25000,500,0.9438,0,7250000,23707.8681,0.9769
0,4.2000,1.2000,29,2100,25000,500,0.9452,0,7250000,24097.0815,0.9803
0,4.2000,1.2000,29,2100,25000,500,0.9452,0,7250000,24020.6888,0.9778
0,4.2000,1.2000,29,2100,25000,500,0.9415,0,7250000,24074.8639,0.9750
0,4.2000,1.2000,29,2100,25000,500,0.9429,0,7250000,23999.5972,0.9787
0,4.2000,1.2000,29,2100,25000,500,0.9428,0,7250000,24043.9593,0.9767
1,4.2000,1.2000,8,2100,13323,500,0.9725,0,188323,25857.2594,0.9689
0,4.2000,1.2000,29,2100,25000,500,0.9431,0,7250000,23726.1053,0.9760
0,4.2000,1.2000,29,2100,25000,500,0.9435,0,7250000,23738.0227,0.9749
0,4.2000,1.2000,29,2100,25000,500,0.9402,0,7250000,23653.2969,0.9753
1,4.2000,1.2000,6,2100,7205,500,0.9708,0,132205,27473.3384,0.9665
0,4.2000,1.2000,29,2100,25000,500,0.9455,0,7250000,23788.4036,0.9787
0,4.2000,1.2000,29,2100,25000,500,0.9437,0,7250000,23956.6348,0.9785
0,4.2000,1.2000,29,2100,25000,500,0.9437,0,7250000,23791.9377,0.9778
0,4.2000,1.2000,29,2100,25000,500,0.9438,0,7250000,23833.2844,0.9758
0,4.2000,1.2000,29,2100,25000,500,0.9439,0,7250000,23789.3098,0.9789
0,4.2000,1.2000,29,2100,25000,500,0.9400,0,7250000,23626.0999,0.9742
0,4.2000,1.2000,29,2100,25000,500,0.9417,0,7250000,23861.2949,0.9741
0,4.2000,1.2000,29,2100,25000,500,0.9472,0,7250000,23806.0503,0.9788
0,4.2000,1.2000,29,2100,25000,500,0.9454,0,7250000,23687.5494,0.9771
0,4.2000,1.2000,29,2100,25000,500,0.9393,0,7250000,23606.2070,0.9721
0,4.2000,1.2000,29,2100,25000,500,0.9467,0,7250000,23819.9040,0.9809
0,4.2000,1.2000,29,2100,25000,500,0.9441,0,7250000,23665.2878,0.9747
0,4.2000,1.2000,29,2100,25000,500,0.9412,0,7250000,23654.0814,0.9764
0,4.2000,1.2000,29,2100,25000,500,0.9416,0,7250000,23617.4099,0.9742
0,4.2000,1.2000,29,2100,25000,500,0.9386,0,7250000,23801.5577,0.9700
0,4.2000,1.2000,29,2100,25000,500,0.9439,0,7250000,23856.1008,0.9764
0,4.2000,1.2000,29,2100,25000,500,0.9433,0,7250000,23985.9590,0.9763
0,4.2000,1.2000,29,2100,25000,500,0.9477,0,7250000,23863.3476,0.9817
0,4.2000,1.2000,29,2100,25000,500,0.9376,0,7250000,23759.9705,0.9721
0,4.2000,1.2000,29,2100,25000,500,0.9438,0,7250000,23815.9863,0.9765
0,4.2000,1.2000,29,2100,25000,500,0.9436,0,7250000,23906.7057,0.9762
0,4.2000,1.2000,29,2100,25000,500,0.9441,0,7250000,23905.8876,0.9781
0,4.2000,1.2000,29,2100,25000,500,0.9446,0,7250000,24159.7812,0.9809
0,4.2000,1.2000,29,2100,25000,500,0.9427,0,7250000,23476.6286,0.9766
0,4.2000,1.2000,29,2100,25000,500,0.9404,0,7250000,23681.8632,0.9765
0,4.2000,1.2000,29,2100,25000,500,0.9413,0,7250000,23694.1106,0.9763
0,4.2000,1.2000,29,2100,25000,500,0.9411,0,7250000,23665.2803,0.9769
0,4.2000,1.2000,29,2100,25000,500,0.9418,0,7250000,23851.0295,0.9746
0,4.2000,1.2000,29,2100,25000,500,0.9460,0,7250000,23894.5444,0.9815
0,4.2000,1.2000,29,2100,25000,500,0.9466,0,7250000,24131.5186,0.9804
1,4.2000,1.2000,8,2100,8274,500,0.9754,0,183274,26310.6058,0.9656
0,4.2000,1.2000,29,2100,25000,500,0.9438,0,7250000,23919.3392,0.9774
0,4.2000,1.2000,29,2100,25000,500,0.9475,0,7250000,23924.5012,0.9812
0,4.2000,1.2000,29,2100,25000,500,0.9460,0,7250000,24069.3036,0.9790
0,4.2000,1.2000,29,2100,25000,500,0.9390,0,7250000,23953.0503,0.9730
0,4.2000,1.2000,29,2100,25000,500,0.9432,0,7250000,23996.6359,0.9759
