flips,sat,earlyRestarts,entropy,lastRunEntropy,totalFlips,flipsPerSecond,ratio,clauses,variables,tries,cb
3949,1,0,0.9071,0.9071,3949,156503.1141,4.0000,2000,500,1,2.0000
12140,1,0,0.9201,0.9201,12140,69964.5321,4.0000,2000,500,1,2.0000
7911,1,0,0.9384,0.9386,32911,40894.8271,4.0000,2000,500,2,2.0000
7783,1,0,0.9249,0.9249,7783,95289.2200,4.0000,2000,500,1,2.0000
5663,1,0,0.9403,0.9155,80663,30637.6907,4.0000,2000,500,4,2.0000
16249,1,0,0.9390,0.9390,16249,59057.8460,4.0000,2000,500,1,2.0000
11997,1,0,0.9450,0.9450,11997,71008.8317,4.0000,2000,500,1,2.0000
5837,1,0,0.9209,0.9209,5837,115995.8248,4.0000,2000,500,1,2.0000
3517,1,0,0.9164,0.9164,3517,172468.9870,4.0000,2000,500,1,2.0000
21468,1,0,0.9545,0.9616,71468,31751.2327,4.0000,2000,500,3,2.0000
7862,1,0,0.9143,0.9143,7862,93619.9065,4.0000,2000,500,1,2.0000
8728,1,0,0.9495,0.9495,8728,87701.9250,4.0000,2000,500,1,2.0000
12779,1,0,0.9476,0.9476,12779,68571.5346,4.0000,2000,500,1,2.0000
4353,1,0,0.9288,0.9288,4353,145931.8501,4.0000,2000,500,1,2.0000
6525,1,0,0.9384,0.9403,31525,41937.8687,4.0000,2000,500,2,2.0000
11667,1,0,0.9446,0.9446,11667,73296.2536,4.0000,2000,500,1,2.0000
14526,1,0,0.9541,0.9541,14526,63096.1494,4.0000,2000,500,1,2.0000
5539,1,0,0.9250,0.9114,30539,42302.0810,4.0000,2000,500,2,2.0000
13328,1,0,0.9537,0.9537,13328,66291.8047,4.0000,2000,500,1,2.0000
11057,1,0,0.9358,0.9273,36057,39382.6425,4.0000,2000,500,2,2.0000
10771,1,0,0.9413,0.9413,10771,76103.1013,4.0000,2000,500,1,2.0000
10569,1,0,0.9382,0.9382,10569,75826.6546,4.0000,2000,500,1,2.0000
8219,1,0,0.9291,0.9291,8219,90174.7210,4.0000,2000,500,1,2.0000
12845,1,0,0.9236,0.9236,12845,67055.2127,4.0000,2000,500,1,2.0000
4407,1,0,0.9287,0.9287,4407,141534.9405,4.0000,2000,500,1,2.0000
20401,1,0,0.9448,0.9416,70401,31935.1048,4.0000,2000,500,3,2.0000
10893,1,0,0.9396,0.9328,60893,32851.4141,4.0000,2000,500,3,2.0000
7443,1,0,0.8991,0.8991,7443,97879.2215,4.0000,2000,500,1,2.0000
10342,1,0,0.9417,0.9417,10342,76585.9494,4.0000,2000,500,1,2.0000
18040,1,0,0.9462,0.9462,18040,55356.9872,4.0000,2000,500,1,2.0000
18752,1,0,0.9529,0.9529,18752,54691.8614,4.0000,2000,500,1,2.0000
14350,1,0,0.9471,0.9471,14350,62767.7059,4.0000,2000,500,1,2.0000
11785,1,0,0.9467,0.9467,11785,72406.9803,4.0000,2000,500,1,2.0000
11316,1,0,0.9317,0.9317,11316,73413.7985,4.0000,2000,500,1,2.0000
21761,1,0,0.9582,0.9577,46761,35904.7429,4.0000,2000,500,2,2.0000
8167,1,0,0.9353,0.9353,8167,92891.8910,4.0000,2000,500,1,2.0000
10527,1,0,0.9487,0.9502,35527,39467.8287,4.0000,2000,500,2,2.0000
9905,1,0,0.9347,0.9347,9905,80815.2621,4.0000,2000,500,1,2.0000
8100,1,0,0.9213,0.9213,8100,93299.6481,4.0000,2000,500,1,2.0000
9915,1,0,0.9536,0.9536,9915,80063.3557,4.0000,2000,500,1,2.0000
4107,1,0,0.9153,0.9153,4107,153816.9704,4.0000,2000,500,1,2.0000
18232,1,0,0.9340,0.9340,18232,55550.7851,4.0000,2000,500,1,2.0000
12581,1,0,0.9391,0.9391,12581,68732.3678,4.0000,2000,500,1,2.0000
24491,1,0,0.9396,0.9396,24491,47427.3475,4.0000,2000,500,1,2.0000
7798,1,0,0.9268,0.9268,7798,94022.1737,4.0000,2000,500,1,2.0000
25000,0,0,0.9249,0.9432,7500000,24968.2889,4.0000,2000,500,30,2.0000
12828,1,0,0.9411,0.9411,12828,73086.7866,4.0000,2000,500,1,2.0000
14945,1,0,0.9519,0.9519,14945,66749.6441,4.0000,2000,500,1,2.0000
21766,1,0,0.9581,0.9581,21766,53893.9696,4.0000,2000,500,1,2.0000
6116,1,0,0.9348,0.9348,6116,120502.0288,4.0000,2000,500,1,2.0000
2699,1,0,0.9024,0.9024,2699,225045.6695,4.0000,2000,500,1,2.0000
3489,1,0,0.9149,0.9149,3489,183158.2502,4.0000,2000,500,1,2.0000
6772,1,0,0.9017,0.9017,6772,110284.0713,4.0000,2000,500,1,2.0000
18892,1,0,0.9282,0.9282,18892,54277.4766,4.0000,2000,500,1,2.0000
5814,1,0,0.9089,0.9089,5814,119905.9661,4.0000,2000,500,1,2.0000
11414,1,0,0.9505,0.9505,11414,73806.2045,4.0000,2000,500,1,2.0000
5269,1,0,0.9115,0.9115,5269,124493.2920,4.0000,2000,500,1,2.0000
16618,1,0,0.9419,0.9432,141618,26958.5687,4.0000,2000,500,6,2.0000
5961,1,0,0.9299,0.9299,5961,114259.1327,4.0000,2000,500,1,2.0000
20623,1,0,0.9554,0.9554,20623,51548.6355,4.0000,2000,500,1,2.0000
11083,1,0,0.9495,0.9495,11083,74912.2253,4.0000,2000,500,1,2.0000
2617,1,0,0.9118,0.9118,2617,212701.9772,4.0000,2000,500,1,2.0000
15886,1,0,0.9506,0.9506,15886,59601.5472,4.0000,2000,500,1,2.0000
7603,1,0,0.9336,0.9336,7603,96519.1566,4.0000,2000,500,1,2.0000
12778,1,0,0.9408,0.9408,12778,68040.1083,4.0000,2000,500,1,2.0000
8001,1,0,0.9240,0.9240,8001,92054.2833,4.0000,2000,500,1,2.0000
16701,1,0,0.9471,0.9471,16701,57946.6630,4.0000,2000,500,1,2.0000
3632,1,0,0.9312,0.9312,3632,164136.9777,4.0000,2000,500,1,2.0000
14580,1,0,0.9549,0.9549,14580,62325.8890,4.0000,2000,500,1,2.0000
12264,1,0,0.9509,0.9464,37264,39245.0912,4.0000,2000,500,2,2.0000
25000,0,0,0.9250,0.9588,7750000,25376.1596,4.0000,2000,500,31,2.0000
19172,1,0,0.9429,0.9429,19172,58937.4059,4.0000,2000,500,1,2.0000
8965,1,0,0.9493,0.9493,8965,89255.2155,4.0000,2000,500,1,2.0000
6179,1,0,0.9396,0.9396,6179,120474.1468,4.0000,2000,500,1,2.0000
2169,1,0,0.9278,0.9278,2169,263356.8723,4.0000,2000,500,1,2.0000
22609,1,0,0.9540,0.9540,22609,52927.9771,4.0000,2000,500,1,2.0000
5161,1,0,0.9328,0.9328,5161,137043.0104,4.0000,2000,500,1,2.0000
5547,1,0,0.9384,0.9384,5547,118431.1199,4.0000,2000,500,1,2.0000
7079,1,0,0.9307,0.9307,7079,101647.7381,4.0000,2000,500,1,2.0000
8929,1,0,0.9409,0.9409,8929,85129.7181,4.0000,2000,500,1,2.0000
12747,1,0,0.9527,0.9527,12747,68137.1213,4.0000,2000,500,1,2.0000
23355,1,0,0.9640,0.9640,23355,47929.0746,4.0000,2000,500,1,2.0000
3091,1,0,0.8982,0.8982,3091,187277.3816,4.0000,2000,500,1,2.0000
9179,1,0,0.9300,0.9300,9179,84195.6769,4.0000,2000,500,1,2.0000
19302,1,0,0.9250,0.9250,19302,52797.4868,4.0000,2000,500,1,2.0000
7692,1,0,0.9185,0.9185,7692,96693.0257,4.0000,2000,500,1,2.0000
7405,1,0,0.9331,0.9232,32405,40836.3296,4.0000,2000,500,2,2.0000
18948,1,0,0.9523,0.9523,18948,54315.5158,4.0000,2000,500,1,2.0000
1681,1,0,0.9096,0.9096,1681,294722.5756,4.0000,2000,500,1,2.0000
17432,1,0,0.9474,0.9480,42432,37247.3359,4.0000,2000,500,2,2.0000
13280,1,0,0.9426,0.9426,13280,67256.4487,4.0000,2000,500,1,2.0000
10609,1,0,0.9303,0.9303,10609,77236.9241,4.0000,2000,500,1,2.0000
7910,1,0,0.9336,0.9336,7910,93577.1592,4.0000,2000,500,1,2.0000
10936,1,0,0.9283,0.9283,10936,74908.8571,4.0000,2000,500,1,2.0000
17461,1,0,0.9428,0.9428,17461,56389.8943,4.0000,2000,500,1,2.0000
22539,1,0,0.9677,0.9677,22539,49386.6865,4.0000,2000,500,1,2.0000
8436,1,0,0.9336,0.9336,8436,90484.4989,4.0000,2000,500,1,2.0000
11494,1,0,0.9310,0.9310,11494,72706.9700,4.0000,2000,500,1,2.0000
8013,1,0,0.9459,0.9459,8013,93717.2345,4.0000,2000,500,1,2.0000
8061,1,0,0.9326,0.9326,8061,92308.8854,4.0000,2000,500,1,2.0000
8507,1,0,0.9306,0.9306,8507,89800.5276,4.0000,2000,500,1,2.0000
24489,1,0,0.9571,0.9506,49489,34850.4773,4.0000,2000,500,2,2.0000
4381,1,0,0.9123,0.9123,4381,143711.9411,4.0000,2000,500,1,2.0000
21171,1,0,0.9524,0.9524,21171,51375.0338,4.0000,2000,500,1,2.0000
19305,1,0,0.9533,0.9533,19305,53785.1590,4.0000,2000,500,1,2.0000
13807,1,0,0.9481,0.9482,38807,38490.5288,4.0000,2000,500,2,2.0000
24498,1,0,0.9488,0.9488,24498,47518.1634,4.0000,2000,500,1,2.0000
18691,1,0,0.9368,0.9368,18691,55867.3646,4.0000,2000,500,1,2.0000
8071,1,0,0.9266,0.9266,8071,94755.3699,4.0000,2000,500,1,2.0000
12273,1,0,0.9520,0.9520,12273,69810.8256,4.0000,2000,500,1,2.0000
2490,1,0,0.9133,0.9133,2490,219722.6097,4.0000,2000,500,1,2.0000
6989,1,0,0.9032,0.9032,6989,101488.6060,4.0000,2000,500,1,2.0000
4617,1,0,0.9423,0.9221,29617,42884.1965,4.0000,2000,500,2,2.0000
7938,1,0,0.9295,0.9295,7938,93352.9374,4.0000,2000,500,1,2.0000
16665,1,0,0.9392,0.9392,16665,58173.3193,4.0000,2000,500,1,2.0000
10595,1,0,0.9434,0.9434,10595,77589.3838,4.0000,2000,500,1,2.0000
7319,1,0,0.9319,0.9319,7319,99570.3787,4.0000,2000,500,1,2.0000
14574,1,0,0.9035,0.9035,14574,61382.0182,4.0000,2000,500,1,2.0000
11277,1,0,0.9468,0.9412,61277,32500.8524,4.0000,2000,500,3,2.0000
8771,1,0,0.9505,0.9398,58771,33306.4003,4.0000,2000,500,3,2.0000
17490,1,0,0.9443,0.9440,42490,37494.9967,4.0000,2000,500,2,2.0000
22328,1,0,0.9468,0.9468,22328,50311.5948,4.0000,2000,500,1,2.0000
16379,1,0,0.9397,0.9397,16379,60291.5309,4.0000,2000,500,1,2.0000
2699,1,0,0.9261,0.9261,2699,214986.0408,4.0000,2000,500,1,2.0000
18292,1,0,0.9481,0.9468,43292,38392.5293,4.0000,2000,500,2,2.0000
2887,1,0,0.9111,0.9111,2887,195484.4481,4.0000,2000,500,1,2.0000
17102,1,0,0.9531,0.9531,17102,57269.3986,4.0000,2000,500,1,2.0000
25000,0,0,0.9254,0.9593,7750000,25480.5367,4.0000,2000,500,31,2.0000
16916,1,0,0.9581,0.9581,16916,64417.9765,4.0000,2000,500,1,2.0000
4745,1,0,0.9215,0.9215,4745,149612.6230,4.0000,2000,500,1,2.0000
7807,1,0,0.9307,0.9307,7807,101978.1858,4.0000,2000,500,1,2.0000
11553,1,0,0.9484,0.9390,36553,42421.7867,4.0000,2000,500,2,2.0000
7266,1,0,0.9459,0.9459,7266,109576.0324,4.0000,2000,500,1,2.0000
16501,1,0,0.9484,0.9523,66501,31939.0606,4.0000,2000,500,3,2.0000
5760,1,0,0.9024,0.9024,5760,119104.3329,4.0000,2000,500,1,2.0000
23044,1,0,0.9443,0.9443,23044,49437.0235,4.0000,2000,500,1,2.0000
12873,1,0,0.9469,0.9469,12873,67897.9307,4.0000,2000,500,1,2.0000
11093,1,0,0.9372,0.9182,86093,30406.5855,4.0000,2000,500,4,2.0000
19072,1,0,0.9361,0.9361,19072,56384.9896,4.0000,2000,500,1,2.0000
18016,1,0,0.9493,0.9605,118016,30152.9750,4.0000,2000,500,5,2.0000
19678,1,0,0.9467,0.9467,19678,56936.8646,4.0000,2000,500,1,2.0000
8461,1,0,0.9167,0.9167,8461,87771.9585,4.0000,2000,500,1,2.0000
5961,1,0,0.9368,0.9368,5961,113794.9569,4.0000,2000,500,1,2.0000
7072,1,0,0.9193,0.9193,7072,99390.6788,4.0000,2000,500,1,2.0000
19267,1,0,0.9593,0.9593,19267,52720.0333,4.0000,2000,500,1,2.0000
17780,1,0,0.9478,0.9478,17780,54664.7952,4.0000,2000,500,1,2.0000
8870,1,0,0.9402,0.9402,8870,84306.9426,4.0000,2000,500,1,2.0000
16990,1,0,0.9394,0.9394,16990,56702.4118,4.0000,2000,500,1,2.0000
8100,1,0,0.9230,0.9230,8100,91626.4983,4.0000,2000,500,1,2.0000
12670,1,0,0.9283,0.9283,12670,68724.7775,4.0000,2000,500,1,2.0000
17624,1,0,0.9415,0.9415,17624,56329.7871,4.0000,2000,500,1,2.0000
11775,1,0,0.9234,0.9234,11775,71506.9321,4.0000,2000,500,1,2.0000
10836,1,0,0.9403,0.9403,10836,74661.4455,4.0000,2000,500,1,2.0000
23441,1,0,0.9438,0.9438,23441,48157.5524,4.0000,2000,500,1,2.0000
10856,1,0,0.9501,0.9391,35856,39547.1664,4.0000,2000,500,2,2.0000
2461,1,0,0.9064,0.9064,2461,225169.8496,4.0000,2000,500,1,2.0000
23334,1,0,0.9602,0.9614,48334,36419.6957,4.0000,2000,500,2,2.0000
5805,1,0,0.9310,0.9310,5805,116648.1302,4.0000,2000,500,1,2.0000
6703,1,0,0.9295,0.9295,6703,104801.1549,4.0000,2000,500,1,2.0000
8919,1,0,0.9396,0.9396,8919,86630.6041,4.0000,2000,500,1,2.0000
2739,1,0,0.9042,0.9042,2739,204500.7587,4.0000,2000,500,1,2.0000
2312,1,0,0.9156,0.9156,2312,233722.4071,4.0000,2000,500,1,2.0000
11974,1,0,0.9207,0.9207,11974,70312.5004,4.0000,2000,500,1,2.0000
17007,1,0,0.9538,0.9589,42007,37349.9102,4.0000,2000,500,2,2.0000
11473,1,0,0.9295,0.9295,11473,72556.0180,4.0000,2000,500,1,2.0000
21029,1,0,0.9508,0.9508,21029,50972.4060,4.0000,2000,500,1,2.0000
7964,1,0,0.9467,0.9386,57964,33549.5632,4.0000,2000,500,3,2.0000
18185,1,0,0.9483,0.9483,18185,57356.2076,4.0000,2000,500,1,2.0000
14119,1,0,0.9565,0.9584,464119,26601.8398,4.0000,2000,500,19,2.0000
11936,1,0,0.9457,0.9457,11936,77993.6096,4.0000,2000,500,1,2.0000
9685,1,0,0.9561,0.9361,209685,28562.0059,4.0000,2000,500,9,2.0000
6609,1,0,0.9456,0.9400,31609,45647.1705,4.0000,2000,500,2,2.0000
8647,1,0,0.9555,0.9429,83647,33708.6802,4.0000,2000,500,4,2.0000
11585,1,0,0.9363,0.9363,11585,72623.6823,4.0000,2000,500,1,2.0000
12319,1,0,0.9523,0.9521,37319,39094.6083,4.0000,2000,500,2,2.0000
9340,1,0,0.9259,0.9259,9340,83111.1184,4.0000,2000,500,1,2.0000
19243,1,0,0.9514,0.9514,19243,54509.7222,4.0000,2000,500,1,2.0000
9760,1,0,0.9308,0.9308,9760,83880.6746,4.0000,2000,500,1,2.0000
11263,1,0,0.9533,0.9533,11263,76408.1796,4.0000,2000,500,1,2.0000
5654,1,0,0.9285,0.9285,5654,124222.6625,4.0000,2000,500,1,2.0000
5165,1,0,0.9348,0.9348,30165,43981.3460,4.0000,2000,500,2,2.0000
8482,1,0,0.9299,0.9214,33482,40849.7323,4.0000,2000,500,2,2.0000
6228,1,0,0.9370,0.9370,6228,111662.6459,4.0000,2000,500,1,2.0000
7535,1,0,0.9098,0.9098,7535,97971.4436,4.0000,2000,500,1,2.0000
6512,1,0,0.9120,0.9120,6512,107925.1018,4.0000,2000,500,1,2.0000
13461,1,0,0.9316,0.9316,13461,66159.2641,4.0000,2000,500,1,2.1000
8920,1,0,0.9247,0.9247,8920,84045.3499,4.0000,2000,500,1,2.1000
18901,1,0,0.9466,0.9466,18901,54248.0772,4.0000,2000,500,1,2.1000
12702,1,0,0.9398,0.9398,12702,67760.0739,4.0000,2000,500,1,2.1000
21202,1,0,0.9258,0.9258,21202,48157.9506,4.0000,2000,500,1,2.1000
7765,1,0,0.9407,0.9407,7765,95628.8272,4.0000,2000,500,1,2.1000
24641,1,0,0.9416,0.9416,24641,47362.9874,4.0000,2000,500,1,2.1000
25000,0,0,0.9259,0.9718,7500000,24310.8231,4.0000,2000,500,30,2.1000
4606,1,0,0.9224,0.9224,4606,138861.5944,4.0000,2000,500,1,2.1000
24797,1,0,0.9414,0.9414,24797,46403.3200,4.0000,2000,500,1,2.1000
11607,1,0,0.9402,0.9482,136607,27219.8409,4.0000,2000,500,6,2.1000
6097,1,0,0.9211,0.9211,6097,113948.2298,4.0000,2000,500,1,2.1000
20412,1,0,0.9512,0.9512,20412,52061.1295,4.0000,2000,500,1,2.1000
17662,1,0,0.9249,0.9249,17662,55993.1424,4.0000,2000,500,1,2.1000
7932,1,0,0.9356,0.9356,7932,94677.2512,4.0000,2000,500,1,2.1000
11375,1,0,0.9471,0.9430,36375,39053.8919,4.0000,2000,500,2,2.1000
13699,1,0,0.9478,0.9471,38699,38473.1817,4.0000,2000,500,2,2.1000
6454,1,0,0.9304,0.9304,6454,110174.9218,4.0000,2000,500,1,2.1000
13429,1,0,0.9492,0.9492,13429,67183.0032,4.0000,2000,500,1,2.1000
16198,1,0,0.9254,0.9254,16198,55663.7362,4.0000,2000,500,1,2.1000
9217,1,0,0.9274,0.9274,9217,83624.7237,4.0000,2000,500,1,2.1000
21377,1,0,0.9313,0.9313,21377,50730.1780,4.0000,2000,500,1,2.1000
14176,1,0,0.9172,0.9172,14176,63499.7150,4.0000,2000,500,1,2.1000
4186,1,0,0.9207,0.9207,4186,149135.0330,4.0000,2000,500,1,2.1000
11542,1,0,0.9243,0.9243,11542,67575.9149,4.0000,2000,500,1,2.1000
12753,1,0,0.9359,0.9359,12753,65981.3386,4.0000,2000,500,1,2.1000
5933,1,0,0.9105,0.9105,5933,115100.6785,4.0000,2000,500,1,2.1000
19054,1,0,0.9469,0.9469,19054,53085.7900,4.0000,2000,500,1,2.1000
4859,1,0,0.9292,0.9292,4859,133537.7628,4.0000,2000,500,1,2.1000
14355,1,0,0.9039,0.9039,14355,60825.1829,4.0000,2000,500,1,2.1000
11298,1,0,0.9307,0.9307,11298,74071.2785,4.0000,2000,500,1,2.1000
8640,1,0,0.9424,0.9367,383640,24580.1260,4.0000,2000,500,16,2.1000
14679,1,0,0.9365,0.9305,39679,38064.5080,4.0000,2000,500,2,2.1000
8537,1,0,0.8923,0.8923,8537,88073.2698,4.0000,2000,500,1,2.1000
12321,1,0,0.9319,0.9213,37321,38457.5079,4.0000,2000,500,2,2.1000
18894,1,0,0.9576,0.9576,18894,55369.0093,4.0000,2000,500,1,2.1000
20289,1,0,0.9512,0.9512,20289,52618.9510,4.0000,2000,500,1,2.1000
6243,1,0,0.9486,0.9243,156243,27146.3845,4.0000,2000,500,7,2.1000
7747,1,0,0.9376,0.9376,7747,95059.0858,4.0000,2000,500,1,2.1000
13009,1,0,0.9121,0.9121,13009,67737.8211,4.0000,2000,500,1,2.1000
4182,1,0,0.9105,0.9105,4182,150029.7604,4.0000,2000,500,1,2.1000
16958,1,0,0.9277,0.9277,16958,57898.6820,4.0000,2000,500,1,2.1000
13091,1,0,0.9545,0.9475,38091,38594.2342,4.0000,2000,500,2,2.1000
24959,1,0,0.9508,0.9534,99959,29291.2775,4.0000,2000,500,4,2.1000
19755,1,0,0.9464,0.9464,19755,53390.4666,4.0000,2000,500,1,2.1000
6807,1,0,0.9145,0.9145,6807,103316.4769,4.0000,2000,500,1,2.1000
4702,1,0,0.9197,0.9197,4702,138640.4045,4.0000,2000,500,1,2.1000
13860,1,0,0.9417,0.9417,13860,65255.4873,4.0000,2000,500,1,2.1000
10985,1,0,0.9390,0.9390,10985,71743.6322,4.0000,2000,500,1,2.1000
21046,1,0,0.9483,0.9428,46046,35536.7977,4.0000,2000,500,2,2.1000
7890,1,0,0.9414,0.9414,7890,93190.9514,4.0000,2000,500,1,2.1000
7399,1,0,0.9154,0.9154,7399,92171.7199,4.0000,2000,500,1,2.1000
6203,1,0,0.9163,0.8888,31203,41613.7095,4.0000,2000,500,2,2.1000
15543,1,0,0.9270,0.9270,15543,59568.6900,4.0000,2000,500,1,2.1000
22883,1,0,0.9396,0.9396,22883,47303.5454,4.0000,2000,500,1,2.1000
17432,1,0,0.9240,0.9240,17432,56368.6936,4.0000,2000,500,1,2.1000
4575,1,0,0.9523,0.9260,154575,27006.7035,4.0000,2000,500,7,2.1000
17427,1,0,0.9402,0.9346,42427,37007.3475,4.0000,2000,500,2,2.1000
4423,1,0,0.8993,0.8993,4423,144110.3083,4.0000,2000,500,1,2.1000
11515,1,0,0.9375,0.9375,11515,73279.3133,4.0000,2000,500,1,2.1000
8611,1,0,0.9232,0.9232,8611,88365.5905,4.0000,2000,500,1,2.1000
5951,1,0,0.9255,0.9255,5951,115186.6628,4.0000,2000,500,1,2.1000
8226,1,0,0.9332,0.9332,8226,92723.6551,4.0000,2000,500,1,2.1000
9187,1,0,0.9160,0.9160,9187,83286.5300,4.0000,2000,500,1,2.1000
3883,1,0,0.8824,0.8824,3883,155687.1742,4.0000,2000,500,1,2.1000
16437,1,0,0.9501,0.9501,16437,58784.3418,4.0000,2000,500,1,2.1000
16136,1,0,0.9537,0.9537,16136,58376.3639,4.0000,2000,500,1,2.1000
13818,1,0,0.9453,0.9347,38818,38023.2460,4.0000,2000,500,2,2.1000
21767,1,0,0.9422,0.9422,21767,50306.7609,4.0000,2000,500,1,2.1000
19827,1,0,0.9308,0.9308,19827,52774.5121,4.0000,2000,500,1,2.1000
4652,1,0,0.9211,0.9211,4652,140285.7638,4.0000,2000,500,1,2.1000
19179,1,0,0.9430,0.9430,19179,53415.2452,4.0000,2000,500,1,2.1000
5186,1,0,0.9056,0.9056,5186,112617.4441,4.0000,2000,500,1,2.1000
3357,1,0,0.9340,0.9222,28357,43312.3590,4.0000,2000,500,2,2.1000
12287,1,0,0.9403,0.9382,62287,33010.2037,4.0000,2000,500,3,2.1000
15550,1,0,0.9132,0.9132,15550,60834.8483,4.0000,2000,500,1,2.1000
9474,1,0,0.9388,0.9388,9474,84071.8604,4.0000,2000,500,1,2.1000
16434,1,0,0.9412,0.9360,41434,37021.2244,4.0000,2000,500,2,2.1000
16626,1,0,0.9452,0.9452,16626,59699.0356,4.0000,2000,500,1,2.1000
12594,1,0,0.9330,0.9330,12594,69002.2653,4.0000,2000,500,1,2.1000
17079,1,0,0.9482,0.9482,17079,54452.5403,4.0000,2000,500,1,2.1000
3787,1,0,0.9290,0.9290,3787,159874.7780,4.0000,2000,500,1,2.1000
13414,1,0,0.9374,0.9342,38414,37656.8066,4.0000,2000,500,2,2.1000
8868,1,0,0.9115,0.9115,8868,83658.8268,4.0000,2000,500,1,2.1000
15420,1,0,0.9468,0.9468,15420,60263.4812,4.0000,2000,500,1,2.1000
2539,1,0,0.9114,0.9114,2539,218014.5407,4.0000,2000,500,1,2.1000
10051,1,0,0.9288,0.9288,10051,79749.0754,4.0000,2000,500,1,2.1000
9846,1,0,0.9083,0.9083,9846,79408.6068,4.0000,2000,500,1,2.1000
3114,1,0,0.9366,0.9105,53114,33931.8323,4.0000,2000,500,3,2.1000
4443,1,0,0.9165,0.9165,4443,143573.3483,4.0000,2000,500,1,2.1000
7965,1,0,0.9393,0.9393,7965,92223.9781,4.0000,2000,500,1,2.1000
2637,1,0,0.9265,0.9066,52637,34083.1825,4.0000,2000,500,3,2.1000
24025,1,0,0.9539,0.9539,24025,47424.1058,4.0000,2000,500,1,2.1000
13791,1,0,0.9408,0.9012,238791,25913.6003,4.0000,2000,500,10,2.1000
14936,1,0,0.9383,0.9383,14936,62317.0197,4.0000,2000,500,1,2.1000
5108,1,0,0.9060,0.9060,5108,126839.3099,4.0000,2000,500,1,2.1000
6124,1,0,0.9309,0.9309,6124,113140.8682,4.0000,2000,500,1,2.1000
5317,1,0,0.9374,0.8873,255317,25550.9185,4.0000,2000,500,11,2.1000
15789,1,0,0.9310,0.9310,15789,60197.6025,4.0000,2000,500,1,2.1000
5067,1,0,0.9319,0.9319,5067,128722.0372,4.0000,2000,500,1,2.1000
22631,1,0,0.9477,0.9477,22631,49498.7153,4.0000,2000,500,1,2.1000
15499,1,0,0.8875,0.8875,15499,60348.2935,4.0000,2000,500,1,2.1000
7743,1,0,0.9333,0.9136,32743,41171.0061,4.0000,2000,500,2,2.1000
6753,1,0,0.9245,0.9245,6753,106783.5580,4.0000,2000,500,1,2.1000
15465,1,0,0.9446,0.9446,15465,60810.7108,4.0000,2000,500,1,2.1000
9049,1,0,0.9160,0.9160,9049,85037.3269,4.0000,2000,500,1,2.1000
7707,1,0,0.9137,0.9137,7707,95504.2724,4.0000,2000,500,1,2.1000
3217,1,0,0.9032,0.9032,3217,181462.3868,4.0000,2000,500,1,2.1000
24650,1,0,0.9311,0.9311,24650,47376.8228,4.0000,2000,500,1,2.1000
5200,1,0,0.9091,0.9091,5200,126660.6345,4.0000,2000,500,1,2.1000
8409,1,0,0.9265,0.9265,8409,87804.1383,4.0000,2000,500,1,2.1000
5495,1,0,0.9154,0.9154,5495,122163.8441,4.0000,2000,500,1,2.1000
11862,1,0,0.9524,0.9524,11862,70896.3305,4.0000,2000,500,1,2.1000
17448,1,0,0.9385,0.9385,17448,56432.7028,4.0000,2000,500,1,2.1000
5963,1,0,0.9378,0.9378,5963,115946.2238,4.0000,2000,500,1,2.1000
10063,1,0,0.9365,0.9365,10063,80092.8892,4.0000,2000,500,1,2.1000
6376,1,0,0.9177,0.9177,6376,109165.2722,4.0000,2000,500,1,2.1000
13216,1,0,0.9449,0.9436,38216,38469.4355,4.0000,2000,500,2,2.1000
20992,1,0,0.9124,0.9124,20992,49971.4865,4.0000,2000,500,1,2.1000
3672,1,0,0.9241,0.9241,3672,163214.7612,4.0000,2000,500,1,2.1000
9376,1,0,0.9500,0.9483,34376,39930.5922,4.0000,2000,500,2,2.1000
1447,1,0,0.8964,0.8964,1447,321705.8708,4.0000,2000,500,1,2.1000
19384,1,0,0.9463,0.9377,119384,28438.7703,4.0000,2000,500,5,2.1000
8583,1,0,0.9097,0.9097,8583,88137.6185,4.0000,2000,500,1,2.1000
14596,1,0,0.9451,0.9451,14596,62923.4592,4.0000,2000,500,1,2.1000
17206,1,0,0.9220,0.9520,42206,37580.8869,4.0000,2000,500,2,2.1000
21867,1,0,0.9503,0.9503,21867,51114.4704,4.0000,2000,500,1,2.1000
14833,1,0,0.9364,0.9364,14833,61654.4916,4.0000,2000,500,1,2.1000
18611,1,0,0.9350,0.9350,18611,54705.6461,4.0000,2000,500,1,2.1000
9768,1,0,0.9203,0.9203,9768,81674.0128,4.0000,2000,500,1,2.1000
3105,1,0,0.9036,0.9036,3105,186665.1580,4.0000,2000,500,1,2.1000
5249,1,0,0.9226,0.9226,5249,126925.9221,4.0000,2000,500,1,2.1000
14618,1,0,0.9342,0.9342,14618,62493.0889,4.0000,2000,500,1,2.1000
14408,1,0,0.9317,0.9317,14408,62873.0387,4.0000,2000,500,1,2.1000
12175,1,0,0.9334,0.9334,12175,70641.0575,4.0000,2000,500,1,2.1000
7412,1,0,0.9154,0.9154,7412,98034.3353,4.0000,2000,500,1,2.1000
1506,1,0,0.8743,0.8743,1506,312532.9524,4.0000,2000,500,1,2.1000
6077,1,0,0.9231,0.9231,6077,112236.5665,4.0000,2000,500,1,2.1000
3850,1,0,0.9174,0.9174,3850,156364.3382,4.0000,2000,500,1,2.1000
