cb,ratio,flips,flipsPerSecond,lastRunEntropy,totalFlips,earlyRestarts,minEntropy,tries,entropy,variables,sat,clauses
2.3800,4.1000,11167,64612.5992,0.8795,11167,0,0.5500,1,0.8795,500,1,2050
2.3800,4.1000,25000,21325.0240,1.3108,4500000,0,0.5000,18,1.1211,500,0,2050
2.3800,4.1000,23615,41769.6549,0.9355,23615,0,0.6500,1,0.9355,500,1,2050
2.3800,4.1000,4068,135463.0862,0.9090,4068,0,0.4500,1,0.9090,500,1,2050
2.3800,4.1000,25000,21335.7461,1.3013,4500000,0,0.6500,18,1.1517,500,0,2050
2.3800,4.1000,8319,78276.9851,0.8864,8319,0,0.4500,1,0.8864,500,1,2050
2.3800,4.1000,23868,22136.7198,0.8902,273868,0,0.4000,11,1.1473,500,1,2050
2.3800,4.1000,25000,21216.8047,1.2274,4250000,0,0.6500,17,1.1616,500,0,2050
2.3800,4.1000,3166,164395.7608,0.9047,3166,0,0.6000,1,0.9047,500,1,2050
2.3800,4.1000,6485,93988.0071,0.9134,6485,0,0.4000,1,0.9134,500,1,2050
2.3800,4.1000,14954,25563.0866,0.9393,89954,0,0.4000,4,1.2133,500,1,2050
2.3800,4.1000,3840,36952.1643,0.8880,28840,0,0.5000,2,1.0631,500,1,2050
2.3800,4.1000,8496,77485.1360,0.8938,8496,0,0.4500,1,0.8938,500,1,2050
2.3800,4.1000,11680,28078.2658,0.9286,61680,0,0.5000,3,1.1149,500,1,2050
2.3800,4.1000,8932,34528.3793,0.9157,33932,0,0.5000,2,1.1024,500,1,2050
2.3800,4.1000,2394,203290.1220,0.9043,2394,0,0.5500,1,0.9043,500,1,2050
2.3800,4.1000,23113,30870.4675,0.9214,48113,0,0.5000,2,1.0744,500,1,2050
2.3800,4.1000,14842,25866.1817,0.9394,89842,0,0.4500,4,1.1356,500,1,2050
2.3800,4.1000,22587,23862.2080,0.9334,147587,0,0.5500,6,1.1473,500,1,2050
2.3800,4.1000,9796,34975.1937,0.9195,34796,0,0.5000,2,1.0623,500,1,2050
2.3800,4.1000,4165,26648.2495,0.8648,79165,0,0.6000,4,1.1343,500,1,2050
2.3800,4.1000,14575,24786.0931,0.9075,114575,0,0.5500,5,1.1985,500,1,2050
2.3800,4.1000,14342,25991.8245,0.9290,89342,0,0.5000,4,1.2024,500,1,2050
2.3800,4.1000,7298,21541.0276,0.8558,357298,0,0.6500,15,1.2273,500,1,2050
2.3800,4.1000,17688,48011.8076,0.8983,17688,0,0.4500,1,0.8983,500,1,2050
2.3800,4.1000,20887,44808.0003,0.9364,20887,0,0.5500,1,0.9364,500,1,2050
2.3800,4.1000,23563,42446.9263,0.9321,23563,0,0.5500,1,0.9321,500,1,2050
2.3800,4.1000,5472,24976.4314,0.9214,105472,0,0.6500,5,1.1463,500,1,2050
2.3800,4.1000,20945,23399.6833,0.8940,170945,0,0.6000,7,1.1579,500,1,2050
2.3800,4.1000,19168,32122.9222,0.9094,44168,0,0.5000,2,1.0411,500,1,2050
2.3800,4.1000,3503,151280.0211,0.8963,3503,0,0.6500,1,0.8963,500,1,2050
2.3800,4.1000,14568,27976.3488,0.9193,64568,0,0.5500,3,1.2100,500,1,2050
2.3800,4.1000,7658,83891.5258,0.9275,7658,0,0.4000,1,0.9275,500,1,2050
2.3800,4.1000,16050,21747.9952,0.9282,316050,0,0.6000,13,1.2123,500,1,2050
2.3800,4.1000,7089,88658.4223,0.9029,7089,0,0.4000,1,0.9029,500,1,2050
2.3800,4.1000,22036,42885.8056,0.9383,22036,0,0.4000,1,0.9383,500,1,2050
2.3800,4.1000,11046,64548.1129,0.9291,11046,0,0.6000,1,0.9291,500,1,2050
2.3800,4.1000,20460,45206.4891,0.9288,20460,0,0.5000,1,0.9288,500,1,2050
2.3800,4.1000,8835,23401.4450,0.9364,158835,0,0.4500,7,1.1557,500,1,2050
2.3800,4.1000,8933,75453.3514,0.9202,8933,0,0.4500,1,0.9202,500,1,2050
2.3800,4.1000,9951,68826.7139,0.8980,9951,0,0.6500,1,0.8980,500,1,2050
2.3800,4.1000,9025,75814.5540,0.9260,9025,0,0.4000,1,0.9260,500,1,2050
2.3800,4.1000,11594,28182.3874,0.8554,61594,0,0.6500,3,1.1061,500,1,2050
2.3800,4.1000,17524,49069.2919,0.9244,17524,0,0.5500,1,0.9244,500,1,2050
2.3800,4.1000,12440,60106.9674,0.9309,12440,0,0.4500,1,0.9309,500,1,2050
2.3800,4.1000,19572,31518.8435,0.9188,44572,0,0.5500,2,1.0976,500,1,2050
2.3800,4.1000,10296,28657.0332,0.9211,60296,0,0.4500,3,1.1250,500,1,2050
2.3800,4.1000,25000,21230.7360,1.1893,4500000,0,0.4500,18,1.1802,500,0,2050
2.3800,4.1000,14903,53564.8876,0.9152,14903,0,0.5500,1,0.9152,500,1,2050
2.3800,4.1000,10036,69361.2721,0.9050,10036,0,0.4000,1,0.9050,500,1,2050
2.3800,4.1000,21926,21817.8768,0.9465,296926,0,0.5000,12,1.2160,500,1,2050
2.3800,4.1000,5272,21452.3440,0.9379,355272,0,0.6000,15,1.2381,500,1,2050
2.3800,4.1000,2050,231978.7257,0.8853,2050,0,0.4000,1,0.8853,500,1,2050
2.3800,4.1000,22494,43798.1297,0.9341,22494,0,0.4500,1,0.9341,500,1,2050
2.3800,4.1000,25000,22202.4847,1.2110,4500000,0,0.5000,18,1.1088,500,0,2050
2.3800,4.1000,17306,49122.1602,0.8816,17306,0,0.6000,1,0.8816,500,1,2050
2.3800,4.1000,4712,118234.3759,0.8750,4712,0,0.5000,1,0.8750,500,1,2050
2.3800,4.1000,12080,28483.5646,0.9106,62080,0,0.4000,3,1.1678,500,1,2050
2.3800,4.1000,15744,52625.9828,0.9295,15744,0,0.6000,1,0.9295,500,1,2050
2.3800,4.1000,19950,25595.3023,0.9319,94950,0,0.6500,4,1.1192,500,1,2050
2.3800,4.1000,17274,48359.1168,0.9222,17274,0,0.5000,1,0.9222,500,1,2050
2.3800,4.1000,16568,27487.7651,0.9260,66568,0,0.5500,3,1.1092,500,1,2050
2.3800,4.1000,6927,89415.7587,0.9028,6927,0,0.4000,1,0.9028,500,1,2050
2.3800,4.1000,4389,24674.0557,0.8837,104389,0,0.6000,5,1.1670,500,1,2050
2.3800,4.1000,19195,25486.0045,0.9055,94195,0,0.4000,4,1.1549,500,1,2050
2.3800,4.1000,25000,21204.7723,1.2152,4500000,0,0.4500,18,1.0780,500,0,2050
2.3800,4.1000,16295,27778.3852,0.8854,66295,0,0.5000,3,1.1218,500,1,2050
2.3800,4.1000,5607,103421.4352,0.8856,5607,0,0.4000,1,0.8856,500,1,2050
2.3800,4.1000,6887,90644.0000,0.8895,6887,0,0.6500,1,0.8895,500,1,2050
2.3800,4.1000,16230,27999.3571,0.9194,66230,0,0.6500,3,1.1349,500,1,2050
2.3800,4.1000,5250,110511.0147,0.9070,5250,0,0.6500,1,0.9070,500,1,2050
2.3800,4.1000,4820,29592.8411,0.9230,54820,0,0.6000,3,1.1712,500,1,2050
2.3800,4.1000,19241,25528.8400,0.9199,94241,0,0.6000,4,1.1200,500,1,2050
2.3800,4.1000,5532,107363.6725,0.9179,5532,0,0.6000,1,0.9179,500,1,2050
2.3800,4.1000,11701,62999.5384,0.8906,11701,0,0.4500,1,0.8906,500,1,2050
2.3800,4.1000,18487,46796.3223,0.9389,18487,0,0.4500,1,0.9389,500,1,2050
2.3800,4.1000,21453,43952.4701,0.9079,21453,0,0.4500,1,0.9079,500,1,2050
2.3800,4.1000,12125,33787.1815,0.9271,37125,0,0.5500,2,1.0798,500,1,2050
2.3800,4.1000,19687,46285.2253,0.9306,19687,0,0.5500,1,0.9306,500,1,2050
2.3800,4.1000,10916,23307.9636,0.8977,160916,0,0.4500,7,1.1894,500,1,2050
2.3800,4.1000,15896,32271.2379,0.9178,40896,0,0.5500,2,1.1375,500,1,2050
2.3800,4.1000,9433,26488.2584,0.9359,84433,0,0.4500,4,1.1416,500,1,2050
2.3800,4.1000,22515,43051.7389,0.9137,22515,0,0.6000,1,0.9137,500,1,2050
2.3800,4.1000,8945,76100.9800,0.9151,8945,0,0.6000,1,0.9151,500,1,2050
2.3800,4.1000,5783,21743.0099,0.9185,330783,0,0.5500,14,1.1091,500,1,2050
2.3800,4.1000,16680,50442.5199,0.9417,16680,0,0.5000,1,0.9417,500,1,2050
2.3800,4.1000,22769,27266.1730,0.9028,72769,0,0.4000,3,1.1470,500,1,2050
2.3800,4.1000,4945,116213.9263,0.9065,4945,0,0.5500,1,0.9065,500,1,2050
2.3800,4.1000,7769,21718.4493,0.9395,332769,0,0.5000,14,1.1675,500,1,2050
2.3800,4.1000,4457,125900.2827,0.9098,4457,0,0.5500,1,0.9098,500,1,2050
2.3800,4.1000,4878,115831.5093,0.9005,4878,0,0.5500,1,0.9005,500,1,2050
2.3800,4.1000,20067,21415.2447,0.9333,420067,0,0.5500,17,1.2062,500,1,2050
2.3800,4.1000,18494,27159.2278,0.8748,68494,0,0.5000,3,1.0253,500,1,2050
2.3800,4.1000,8769,24403.2679,0.9101,133769,0,0.5500,6,1.1741,500,1,2050
2.3800,4.1000,4174,133812.7031,0.8890,4174,0,0.6500,1,0.8890,500,1,2050
2.3800,4.1000,13054,28021.5147,0.9181,63054,0,0.5000,3,1.0777,500,1,2050
2.3800,4.1000,21760,42993.1542,0.9389,21760,0,0.5000,1,0.9389,500,1,2050
2.3800,4.1000,17286,49237.8609,0.9367,17286,0,0.6000,1,0.9367,500,1,2050
2.3800,4.1000,21141,43729.9784,0.8622,21141,0,0.6500,1,0.8622,500,1,2050
2.3800,4.1000,12244,60554.3954,0.9391,12244,0,0.6000,1,0.9391,500,1,2050
2.3800,4.1000,25000,21439.0480,1.2688,4500000,0,0.4500,18,1.1650,500,0,2050
2.3800,4.1000,25000,21383.8525,1.0732,4500000,0,0.4500,18,1.1222,500,0,2050
2.3800,4.1000,5771,37647.0409,0.9297,30771,0,0.4000,2,1.0389,500,1,2050
2.3800,4.1000,25000,21316.3990,1.2314,4500000,0,0.5000,18,1.0755,500,0,2050
2.3800,4.1000,10386,28327.4958,0.9159,60386,0,0.6000,3,1.1582,500,1,2050
2.3800,4.1000,6203,35801.6681,0.9015,31203,0,0.4000,2,1.0861,500,1,2050
2.3800,4.1000,9393,72179.8596,0.9215,9393,0,0.6500,1,0.9215,500,1,2050
2.3800,4.1000,20129,30985.9275,0.9413,45129,0,0.6000,2,1.1179,500,1,2050
2.3800,4.1000,25000,21551.9763,1.2314,4500000,0,0.5500,18,1.1618,500,0,2050
2.3800,4.1000,9420,36191.3659,0.8988,34420,0,0.6000,2,1.0160,500,1,2050
2.3800,4.1000,10153,35643.8503,0.8853,35153,0,0.5000,2,1.0193,500,1,2050
2.3800,4.1000,11413,64373.0526,0.9216,11413,0,0.4000,1,0.9216,500,1,2050
2.3800,4.1000,24240,30716.8716,0.9312,49240,0,0.6000,2,1.0498,500,1,2050
2.3800,4.1000,9177,75220.3647,0.9053,9177,0,0.4500,1,0.9053,500,1,2050
2.3800,4.1000,13072,28271.1458,0.8780,63072,0,0.4000,3,1.1608,500,1,2050
2.3800,4.1000,7828,83421.7056,0.9260,7828,0,0.6500,1,0.9260,500,1,2050
2.3800,4.1000,20045,45118.0938,0.9450,20045,0,0.6500,1,0.9450,500,1,2050
2.3800,4.1000,21721,22214.9932,0.9400,271721,0,0.6500,11,1.2015,500,1,2050
2.3800,4.1000,4086,136200.7160,0.9116,4086,0,0.4000,1,0.9116,500,1,2050
2.3800,4.1000,22883,42232.5193,0.9278,22883,0,0.4500,1,0.9278,500,1,2050
2.3800,4.1000,9576,72866.4975,0.8863,9576,0,0.5000,1,0.8863,500,1,2050
2.3800,4.1000,21554,25323.7641,0.9055,96554,0,0.6000,4,1.1688,500,1,2050
2.3800,4.1000,22309,43251.9818,0.9297,22309,0,0.6500,1,0.9297,500,1,2050
2.3800,4.1000,22112,43519.8877,0.9235,22112,0,0.4500,1,0.9235,500,1,2050
2.3800,4.1000,13689,23007.4475,0.9223,188689,0,0.4500,8,1.1541,500,1,2050
2.3800,4.1000,11290,64166.0995,0.9281,11290,0,0.6000,1,0.9281,500,1,2050
2.3800,4.1000,12189,26010.0119,0.9222,87189,0,0.4000,4,1.1051,500,1,2050
2.3800,4.1000,17083,31578.1145,0.9002,42083,0,0.4500,2,1.0648,500,1,2050
2.3800,4.1000,17325,32028.6749,0.9399,42325,0,0.4000,2,1.1250,500,1,2050
2.3800,4.1000,22208,41923.9554,0.9154,22208,0,0.6500,1,0.9154,500,1,2050
2.3800,4.1000,22632,30934.8446,0.9438,47632,0,0.4000,2,1.0766,500,1,2050
2.3800,4.1000,8941,73302.7604,0.9268,8941,0,0.6500,1,0.9268,500,1,2050
2.3800,4.1000,18606,31618.7902,0.9207,43606,0,0.5000,2,1.1206,500,1,2050
2.3800,4.1000,19830,31140.5212,0.9357,44830,0,0.4000,2,1.1390,500,1,2050
2.3800,4.1000,10152,67377.1767,0.8873,10152,0,0.5500,1,0.8873,500,1,2050
2.3800,4.1000,12111,33751.7464,0.8808,37111,0,0.6500,2,1.0858,500,1,2050
2.3800,4.1000,25000,21331.9183,1.3147,4500000,0,0.4000,18,1.2069,500,0,2050
2.3800,4.1000,5055,115156.8695,0.9086,5055,0,0.5500,1,0.9086,500,1,2050
2.3800,4.1000,24066,41032.6792,0.9084,24066,0,0.5500,1,0.9084,500,1,2050
2.3800,4.1000,13971,23725.0493,0.9416,163971,0,0.5000,7,1.1414,500,1,2050
2.3800,4.1000,25000,22445.0249,1.2570,4500000,0,0.4500,18,1.1240,500,0,2050
2.3800,4.1000,10734,71289.3307,0.9251,10734,0,0.6000,1,0.9251,500,1,2050
2.3800,4.1000,22531,46080.2156,0.9290,22531,0,0.5000,1,0.9290,500,1,2050
2.3800,4.1000,5388,108721.0468,0.9220,5388,0,0.5500,1,0.9220,500,1,2050
2.3800,4.1000,8643,23064.0670,0.8891,183643,0,0.4500,8,1.1725,500,1,2050
2.3800,4.1000,5876,100883.3338,0.8995,5876,0,0.6500,1,0.8995,500,1,2050
2.3800,4.1000,25000,21521.5010,1.2134,4500000,0,0.4500,18,1.1902,500,0,2050
2.3800,4.1000,11007,67399.5391,0.9142,11007,0,0.4000,1,0.9142,500,1,2050
2.3800,4.1000,13327,59293.8189,0.9259,13327,0,0.4500,1,0.9259,500,1,2050
2.3800,4.1000,16928,23729.0306,0.9066,216928,0,0.5000,9,1.2042,500,1,2050
2.3800,4.1000,11865,26291.5877,0.9062,111865,0,0.6500,5,1.1668,500,1,2050
2.3800,4.1000,20373,44883.2791,0.9153,20373,0,0.6000,1,0.9153,500,1,2050
2.3800,4.1000,21642,44178.8545,0.9386,21642,0,0.6500,1,0.9386,500,1,2050
2.3800,4.1000,10860,28563.9228,0.8946,60860,0,0.6000,3,1.1253,500,1,2050
2.3800,4.1000,8803,75088.9268,0.8930,8803,0,0.5000,1,0.8930,500,1,2050
2.3800,4.1000,12668,59402.7888,0.9184,12668,0,0.4000,1,0.9184,500,1,2050
2.3800,4.1000,23477,30788.1827,0.9151,48477,0,0.6500,2,1.1341,500,1,2050
2.3800,4.1000,15709,27660.0930,0.9203,65709,0,0.4000,3,1.2015,500,1,2050
2.3800,4.1000,8840,75527.8036,0.9379,8840,0,0.4500,1,0.9379,500,1,2050
2.3800,4.1000,7534,85212.5397,0.9189,7534,0,0.5000,1,0.9189,500,1,2050
2.3800,4.1000,13969,24036.5356,0.9426,138969,0,0.4000,6,1.1224,500,1,2050
2.3800,4.1000,25000,21594.3050,1.2100,4500000,0,0.5500,18,1.1939,500,0,2050
2.3800,4.1000,16644,52580.8836,0.9049,16644,0,0.5000,1,0.9049,500,1,2050
2.3800,4.1000,10904,25704.9906,0.9378,110904,0,0.5500,5,1.2098,500,1,2050
2.3800,4.1000,2714,193398.7103,0.8990,2714,0,0.6000,1,0.8990,500,1,2050
2.3800,4.1000,6209,103285.4335,0.9101,6209,0,0.4000,1,0.9101,500,1,2050
2.3800,4.1000,24495,26926.7868,0.9377,99495,0,0.6500,4,1.1000,500,1,2050
2.3800,4.1000,16590,32143.5119,0.9183,41590,0,0.5500,2,1.0131,500,1,2050
2.3800,4.1000,23763,30330.7855,0.9260,48763,0,0.6500,2,1.1351,500,1,2050
2.3800,4.1000,6255,26325.5117,0.8814,81255,0,0.6000,4,1.1069,500,1,2050
2.3800,4.1000,5861,101266.0688,0.8873,5861,0,0.5500,1,0.8873,500,1,2050
2.3800,4.1000,6712,91643.9079,0.8901,6712,0,0.5000,1,0.8901,500,1,2050
2.3800,4.1000,4990,116895.3020,0.8899,4990,0,0.6000,1,0.8899,500,1,2050
2.3800,4.1000,19652,45618.8894,0.8839,19652,0,0.6000,1,0.8839,500,1,2050
2.3800,4.1000,9400,34937.4124,0.9229,34400,0,0.6000,2,1.0409,500,1,2050
2.3800,4.1000,20981,44316.2804,0.9129,20981,0,0.6500,1,0.9129,500,1,2050
2.3800,4.1000,7885,80180.5371,0.8942,7885,0,0.6000,1,0.8942,500,1,2050
2.3800,4.1000,11868,62168.0393,0.9492,11868,0,0.5500,1,0.9492,500,1,2050
2.3800,4.1000,20133,27743.5132,0.9362,70133,0,0.4000,3,1.1405,500,1,2050
2.3800,4.1000,13666,23077.9461,0.9148,188666,0,0.5500,8,1.2324,500,1,2050
2.3800,4.1000,18393,47760.6662,0.8990,18393,0,0.5000,1,0.8990,500,1,2050
2.3800,4.1000,13932,56641.2099,0.9147,13932,0,0.6500,1,0.9147,500,1,2050
2.3800,4.1000,12318,61038.0703,0.9045,12318,0,0.4500,1,0.9045,500,1,2050
2.3800,4.1000,5944,101144.3593,0.9090,5944,0,0.6000,1,0.9090,500,1,2050
2.3800,4.1000,15176,27392.1209,0.9369,65176,0,0.5500,3,1.1266,500,1,2050
2.3800,4.1000,24488,40405.3852,0.9312,24488,0,0.5000,1,0.9312,500,1,2050
2.3800,4.1000,19465,25455.3332,0.9169,94465,0,0.6000,4,1.1447,500,1,2050
2.3800,4.1000,12313,60249.8759,0.9402,12313,0,0.5500,1,0.9402,500,1,2050
2.3800,4.1000,22048,42919.2131,0.9342,22048,0,0.6500,1,0.9342,500,1,2050
2.3800,4.1000,10310,28454.1898,0.9393,60310,0,0.5000,3,1.1883,500,1,2050
2.3800,4.1000,24985,24547.7797,0.9371,124985,0,0.5000,5,1.2444,500,1,2050
2.3800,4.1000,6139,98178.4010,0.9132,6139,0,0.5500,1,0.9132,500,1,2050
2.3800,4.1000,6897,22830.4582,0.9294,206897,0,0.6500,9,1.1715,500,1,2050
2.3800,4.1000,11995,62309.1949,0.9162,11995,0,0.5500,1,0.9162,500,1,2050
2.3800,4.1000,10982,26686.5781,0.9002,85982,0,0.6000,4,1.1723,500,1,2050
2.3800,4.1000,7520,30077.0236,0.9224,57520,0,0.6500,3,1.1791,500,1,2050
2.3800,4.1000,13314,29059.7426,0.9368,63314,0,0.5500,3,1.1495,500,1,2050
2.3800,4.1000,4752,124052.9266,0.9269,4752,0,0.6000,1,0.9269,500,1,2050
2.3800,4.1000,5276,113452.8446,0.9307,5276,0,0.5000,1,0.9307,500,1,2050
2.3800,4.1000,16941,21854.5766,0.9161,416941,0,0.6500,17,1.2163,500,1,2050
2.3800,4.1000,18793,33803.5858,0.9129,43793,0,0.4500,2,1.0639,500,1,2050
2.3800,4.1000,20169,25707.3538,0.8980,120169,0,0.6500,5,1.1047,500,1,2050
2.3800,4.1000,8087,86777.8352,0.8619,8087,0,0.6500,1,0.8619,500,1,2050
2.3800,4.1000,25000,23461.8400,1.2838,4750000,0,0.4500,19,1.1167,500,0,2050
2.3800,4.1000,9911,77765.8119,0.9173,9911,0,0.6000,1,0.9173,500,1,2050
2.3800,4.1000,10823,72485.6947,0.8976,10823,0,0.4500,1,0.8976,500,1,2050
2.3800,4.1000,3245,177341.6392,0.8785,3245,0,0.6500,1,0.8785,500,1,2050
2.3800,4.1000,21175,43423.3945,0.8850,21175,0,0.5500,1,0.8850,500,1,2050
2.3800,4.1000,19624,45729.8651,0.9304,19624,0,0.6000,1,0.9304,500,1,2050
2.3800,4.1000,8575,28675.6674,0.9269,58575,0,0.5000,3,1.1240,500,1,2050
2.3800,4.1000,10005,69159.3065,0.9072,10005,0,0.6500,1,0.9072,500,1,2050
2.3800,4.1000,25000,22053.1588,1.1757,4500000,0,0.5000,18,1.0985,500,0,2050
2.3800,4.1000,25000,23131.2779,1.1234,4750000,0,0.5500,19,1.1428,500,0,2050
2.3800,4.1000,7322,95165.2295,0.9326,7322,0,0.6000,1,0.9326,500,1,2050
2.3800,4.1000,19236,26932.8522,0.9422,119236,0,0.4000,5,1.2297,500,1,2050
2.3800,4.1000,25000,21943.5957,1.1984,4500000,0,0.5000,18,1.0710,500,0,2050
2.3800,4.1000,18999,29639.3924,0.9108,68999,0,0.4000,3,1.1439,500,1,2050
2.3800,4.1000,23807,24845.0897,0.9488,198807,0,0.6000,8,1.1467,500,1,2050
2.3800,4.1000,20323,34764.7022,0.9047,45323,0,0.5500,2,1.0826,500,1,2050
2.3800,4.1000,11442,25636.4276,0.9226,86442,0,0.4000,4,1.1495,500,1,2050
2.3800,4.1000,10667,66572.4617,0.8753,10667,0,0.4500,1,0.8753,500,1,2050
2.3800,4.1000,19420,21384.9835,0.9204,419420,0,0.5500,17,1.1975,500,1,2050
2.3800,4.1000,14530,54936.5026,0.9420,14530,0,0.4500,1,0.9420,500,1,2050
2.3800,4.1000,10507,67246.8463,0.9080,10507,0,0.6000,1,0.9080,500,1,2050
2.3800,4.1000,7112,88252.7093,0.9023,7112,0,0.6000,1,0.9023,500,1,2050
2.3800,4.1000,12922,58300.4076,0.9056,12922,0,0.6000,1,0.9056,500,1,2050
2.3800,4.1000,24726,40454.7108,0.9094,24726,0,0.4500,1,0.9094,500,1,2050
2.3800,4.1000,19436,23932.2503,0.8858,119436,0,0.4500,5,1.1572,500,1,2050
2.3800,4.1000,10043,66135.4427,0.9288,10043,0,0.6000,1,0.9288,500,1,2050
2.3800,4.1000,6498,24686.6476,0.9087,106498,0,0.4500,5,1.1739,500,1,2050
2.3800,4.1000,13427,57735.5765,0.9214,13427,0,0.5500,1,0.9214,500,1,2050
2.3800,4.1000,21805,24368.5427,0.9220,121805,0,0.6500,5,1.1276,500,1,2050
2.3800,4.1000,13431,56459.4962,0.9285,13431,0,0.5500,1,0.9285,500,1,2050
2.3800,4.1000,5222,108236.4525,0.9059,5222,0,0.4000,1,0.9059,500,1,2050
2.3800,4.1000,15549,52643.1101,0.8988,15549,0,0.5500,1,0.8988,500,1,2050
2.3800,4.1000,17744,30939.7761,0.9367,42744,0,0.4500,2,1.0654,500,1,2050
2.3800,4.1000,8074,22804.0720,0.8742,183074,0,0.4000,8,1.1861,500,1,2050
2.3800,4.1000,15334,22512.7227,0.8921,215334,0,0.4500,9,1.2543,500,1,2050
2.3800,4.1000,9836,71032.7009,0.9441,9836,0,0.5000,1,0.9441,500,1,2050
2.3800,4.1000,21255,25625.5505,0.9311,96255,0,0.4500,4,1.1572,500,1,2050
2.3800,4.1000,18915,22579.5961,0.9005,218915,0,0.4000,9,1.2238,500,1,2050
2.3800,4.1000,13159,47220.9205,0.9125,13159,0,0.5500,1,0.9125,500,1,2050
2.3800,4.1000,25000,21489.3780,1.1671,4500000,0,0.5500,18,1.1289,500,0,2050
2.3800,4.1000,12888,58431.5559,0.9385,12888,0,0.4500,1,0.9385,500,1,2050
2.3800,4.1000,13487,25552.3193,0.9091,88487,0,0.4500,4,1.2084,500,1,2050
2.3800,4.1000,8384,27833.8507,0.9197,58384,0,0.5500,3,1.0775,500,1,2050
2.3800,4.1000,25000,21482.4994,1.1977,4500000,0,0.4500,18,1.1329,500,0,2050
2.3800,4.1000,16386,48756.0179,0.9142,16386,0,0.5500,1,0.9142,500,1,2050
2.3800,4.1000,8837,34686.2275,0.9000,33837,0,0.5500,2,1.0513,500,1,2050
2.3800,4.1000,14402,25851.7934,0.8561,89402,0,0.6000,4,1.1134,500,1,2050
2.3800,4.1000,11238,63852.3283,0.8915,11238,0,0.5000,1,0.8915,500,1,2050
2.3800,4.1000,4319,36837.9709,0.9114,29319,0,0.5500,2,1.1186,500,1,2050
2.3800,4.1000,11519,63134.8031,0.9324,11519,0,0.5500,1,0.9324,500,1,2050
2.3800,4.1000,16620,49920.4674,0.8727,16620,0,0.5000,1,0.8727,500,1,2050
2.3800,4.1000,5384,100042.4952,0.8892,5384,0,0.5500,1,0.8892,500,1,2050
2.3800,4.1000,12537,32975.2753,0.8925,37537,0,0.4000,2,1.0422,500,1,2050
2.3800,4.1000,9892,23466.6231,0.9035,134892,0,0.5500,6,1.2395,500,1,2050
2.3800,4.1000,7954,81050.8973,0.8300,7954,0,0.6000,1,0.8300,500,1,2050
2.3800,4.1000,3324,157259.8884,0.8880,3324,0,0.5500,1,0.8880,500,1,2050
2.3800,4.1000,9160,34269.1961,0.8743,34160,0,0.4000,2,1.0621,500,1,2050
2.3800,4.1000,15503,27830.5540,0.9128,65503,0,0.4000,3,1.1201,500,1,2050
2.3800,4.1000,12005,32798.2169,0.9098,37005,0,0.4500,2,1.0862,500,1,2050
2.3800,4.1000,22452,25012.3741,0.9413,97452,0,0.4000,4,1.2163,500,1,2050
2.3800,4.1000,25000,21218.6849,1.1962,4500000,0,0.5500,18,1.1756,500,0,2050
2.3800,4.1000,10549,67305.2684,0.9389,10549,0,0.5000,1,0.9389,500,1,2050
2.3800,4.1000,15315,25725.1284,0.9174,90315,0,0.6500,4,1.1312,500,1,2050
2.3800,4.1000,20459,44368.2072,0.8895,20459,0,0.4000,1,0.8895,500,1,2050
2.3800,4.1000,25000,21235.3690,1.2330,4500000,0,0.5500,18,1.1157,500,0,2050
2.3800,4.1000,18895,47086.4172,0.8683,18895,0,0.4500,1,0.8683,500,1,2050
2.3800,4.1000,5175,109958.6042,0.9087,5175,0,0.6500,1,0.9087,500,1,2050
2.3800,4.1000,4665,121299.9480,0.8941,4665,0,0.4000,1,0.8941,500,1,2050
2.3800,4.1000,23752,40940.4147,0.9347,23752,0,0.6000,1,0.9347,500,1,2050
2.3800,4.1000,3230,159907.6276,0.8920,3230,0,0.5500,1,0.8920,500,1,2050
2.3800,4.1000,20814,21675.4013,0.9035,295814,0,0.6500,12,1.2400,500,1,2050
2.3800,4.1000,21194,44069.5378,0.9419,21194,0,0.6500,1,0.9419,500,1,2050
2.3800,4.1000,18666,27408.2072,0.9244,68666,0,0.6000,3,1.1468,500,1,2050
2.3800,4.1000,6932,21692.9164,0.9187,306932,0,0.5500,13,1.2164,500,1,2050
2.3800,4.1000,18816,27822.3337,0.9338,68816,0,0.4000,3,1.1055,500,1,2050
2.3800,4.1000,21483,44314.7258,0.8933,21483,0,0.5000,1,0.8933,500,1,2050
2.3800,4.1000,10515,66792.9520,0.9029,10515,0,0.4500,1,0.9029,500,1,2050
2.3800,4.1000,11737,61728.2112,0.8725,11737,0,0.4500,1,0.8725,500,1,2050
2.3800,4.1000,21838,43770.5672,0.9406,21838,0,0.5000,1,0.9406,500,1,2050
2.3800,4.1000,7055,89692.0712,0.8772,7055,0,0.6000,1,0.8772,500,1,2050
2.3800,4.1000,15655,52633.7096,0.9337,15655,0,0.4000,1,0.9337,500,1,2050
2.3800,4.1000,5211,105476.1741,0.8946,5211,0,0.4000,1,0.8946,500,1,2050
2.3800,4.1000,23136,42589.9945,0.9297,23136,0,0.4500,1,0.9297,500,1,2050
2.3800,4.1000,7067,35105.1228,0.8784,32067,0,0.4500,2,1.0821,500,1,2050
2.3800,4.1000,8397,78364.9384,0.9099,8397,0,0.5500,1,0.9099,500,1,2050
2.3800,4.1000,18996,31481.8156,0.9391,43996,0,0.6000,2,1.1108,500,1,2050
