sat,clauses,flips,variables,earlyRestarts,tries,flipsPerSecond,entropy,lastRunEntropy,totalFlips,ratio,minEntropy,cb
0,2100,25000,500,0,20,24947.5408,0.7318,0.7746,5000000,4.2000,0.0000,3.9000
0,2100,25000,500,0,20,24697.7579,0.9019,0.9500,5000000,4.2000,0.0000,2.3000
1,2100,2208,500,0,3,35377.8251,0.7623,0.7527,52208,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24921.6342,0.7516,0.7848,5000000,4.2000,0.0000,4.0000
0,2100,25000,500,0,20,24599.8974,0.7417,0.7958,5000000,4.2000,0.0000,4.3000
1,2100,5095,500,0,1,129498.7165,0.9243,0.9243,5095,4.2000,0.0000,2.2000
0,2100,25000,500,0,20,24542.3207,0.7500,0.6957,5000000,4.2000,0.0000,4.0000
0,2100,25000,500,0,20,24743.3506,0.7670,0.8418,5000000,4.2000,0.0000,3.8000
1,2100,24965,500,0,8,26205.7682,0.8839,0.9042,199965,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24317.1873,0.9341,0.9826,5000000,4.2000,0.0000,0.7000
1,2100,21724,500,0,6,27849.6382,0.8923,0.9023,146724,4.2000,0.0000,2.9000
1,2100,12089,500,0,4,30136.2124,0.8830,0.8823,87089,4.2000,0.0000,3.1000
0,2100,25000,500,0,20,24409.0789,0.9250,0.9737,5000000,4.2000,0.0000,1.4000
0,2100,25000,500,0,20,24548.9524,0.8592,0.8226,5000000,4.2000,0.0000,2.6000
0,2100,25000,500,0,21,25002.8565,0.7414,0.7918,5250000,4.2000,0.0000,4.3000
1,2100,20906,500,0,3,31504.5602,0.9145,0.9116,70906,4.2000,0.0000,2.4000
0,2100,25000,500,0,20,24436.9930,0.9272,0.9747,5000000,4.2000,0.0000,1.4000
0,2100,25000,500,0,20,24345.5286,0.9306,0.9796,5000000,4.2000,0.0000,1.0000
1,2100,19779,500,0,1,54507.7138,0.7972,0.7972,19779,4.2000,0.0000,4.0000
0,2100,25000,500,0,20,24176.1276,0.9346,0.9841,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24644.2527,0.6902,0.7485,5000000,4.2000,0.0000,4.5000
1,2100,23454,500,0,13,24989.0429,0.8035,0.8958,323454,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24370.4062,0.9282,0.9756,5000000,4.2000,0.0000,1.0000
1,2100,8574,500,0,8,26611.6145,0.7371,0.8418,183574,4.2000,0.0000,4.8000
1,2100,17778,500,0,5,28747.9920,0.7501,0.7852,117778,4.2000,0.0000,4.6000
1,2100,20267,500,0,3,31812.8989,0.9111,0.8870,70267,4.2000,0.0000,2.5000
1,2100,14061,500,0,1,63992.3930,0.9257,0.9257,14061,4.2000,0.0000,2.5000
1,2100,6748,500,0,2,41746.3947,0.8523,0.8390,31748,4.2000,0.0000,3.8000
1,2100,10713,500,0,2,39225.9245,0.7601,0.6870,35713,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24881.4875,0.7815,0.8282,5000000,4.2000,0.0000,4.0000
1,2100,23470,500,0,4,29449.3036,0.9454,0.9460,98470,4.2000,0.0000,2.2000
0,2100,25000,500,0,20,24397.6211,0.9303,0.9805,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24551.5953,0.9118,0.9613,5000000,4.2000,0.0000,1.9000
1,2100,10719,500,0,1,77141.7738,0.7600,0.7600,10719,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24618.1228,0.7459,0.6663,5000000,4.2000,0.0000,3.6000
1,2100,4961,500,0,10,26064.5341,0.7709,0.7670,229961,4.2000,0.0000,4.1000
1,2100,15230,500,0,4,29458.4214,0.8513,0.8681,90230,4.2000,0.0000,2.8000
1,2100,15211,500,0,3,31552.7381,0.8079,0.7810,65211,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24451.0445,0.9252,0.9752,5000000,4.2000,0.0000,1.7000
1,2100,17451,500,0,8,26754.2141,0.7303,0.6958,192451,4.2000,0.0000,4.1000
1,2100,8023,500,0,12,25616.8358,0.8254,0.8834,283023,4.2000,0.0000,3.4000
1,2100,21265,500,0,2,35373.5722,0.8058,0.8528,46265,4.2000,0.0000,3.2000
0,2100,25000,500,0,20,24211.1993,0.9319,0.9819,5000000,4.2000,0.0000,0.5000
1,2100,11687,500,0,16,25185.4965,0.7698,0.8162,386687,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24215.2663,0.9354,0.9846,5000000,4.2000,0.0000,0.2000
1,2100,21096,500,0,1,51140.7133,0.8258,0.8258,21096,4.2000,0.0000,3.3000
0,2100,25000,500,0,20,24585.8349,0.8428,0.9065,5000000,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24413.9883,0.9328,0.9817,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24692.3645,0.8340,0.8409,5000000,4.2000,0.0000,3.2000
1,2100,13723,500,0,2,39030.6354,0.8044,0.7976,38723,4.2000,0.0000,3.8000
0,2100,25000,500,0,21,25064.5940,0.7375,0.7884,5250000,4.2000,0.0000,4.2000
0,2100,25000,500,0,20,24715.6798,0.7615,0.6937,5000000,4.2000,0.0000,3.9000
0,2100,25000,500,0,20,24407.4360,0.8911,0.9321,5000000,4.2000,0.0000,2.3000
1,2100,4487,500,0,4,30455.5348,0.7601,0.7199,79487,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24429.0388,0.9272,0.9756,5000000,4.2000,0.0000,1.3000
0,2100,25000,500,0,20,24563.0377,0.9205,0.9663,5000000,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24379.9150,0.8935,0.9396,5000000,4.2000,0.0000,2.1000
1,2100,24743,500,0,6,27085.8224,0.9429,0.9312,149743,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,24816.4062,0.7073,0.7665,5000000,4.2000,0.0000,4.4000
0,2100,25000,500,0,21,25039.5320,0.7210,0.7417,5250000,4.2000,0.0000,4.8000
0,2100,25000,500,0,20,24426.3534,0.9296,0.9789,5000000,4.2000,0.0000,1.0000
0,2100,25000,500,0,20,24515.4826,0.9288,0.9765,5000000,4.2000,0.0000,1.2000
0,2100,25000,500,0,21,24948.9014,0.7556,0.7669,5250000,4.2000,0.0000,4.3000
1,2100,19660,500,0,6,27554.2905,0.8734,0.8743,144660,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24633.7059,0.8079,0.8816,5000000,4.2000,0.0000,3.2000
1,2100,8281,500,0,3,33066.8057,0.7812,0.7613,58281,4.2000,0.0000,4.0000
0,2100,25000,500,0,20,24599.3396,0.9150,0.9647,5000000,4.2000,0.0000,1.8000
0,2100,25000,500,0,20,24451.3512,0.9302,0.9782,5000000,4.2000,0.0000,0.9000
1,2100,20586,500,0,13,25358.5531,0.9459,0.9534,320586,4.2000,0.0000,2.2000
0,2100,25000,500,0,20,24227.6192,0.9340,0.9836,5000000,4.2000,0.0000,0.4000
0,2100,25000,500,0,20,24892.4184,0.6977,0.7678,5000000,4.2000,0.0000,4.9000
0,2100,25000,500,0,20,24541.2646,0.9307,0.9800,5000000,4.2000,0.0000,1.2000
0,2100,25000,500,0,20,24437.2638,0.9344,0.9848,5000000,4.2000,0.0000,0.7000
0,2100,25000,500,0,20,24557.8600,0.9112,0.9599,5000000,4.2000,0.0000,1.8000
0,2100,25000,500,0,20,24376.5583,0.9279,0.9761,5000000,4.2000,0.0000,1.3000
0,2100,25000,500,0,20,24014.6153,0.9318,0.9806,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24768.7727,0.8804,0.8870,5000000,4.2000,0.0000,2.7000
1,2100,9954,500,0,1,80673.4071,0.8770,0.8770,9954,4.2000,0.0000,3.1000
0,2100,25000,500,0,20,24426.1263,0.9324,0.9814,5000000,4.2000,0.0000,0.4000
1,2100,4698,500,0,11,26437.4928,0.7004,0.7840,254698,4.2000,0.0000,4.9000
0,2100,25000,500,0,20,24707.7152,0.8172,0.8546,5000000,4.2000,0.0000,3.3000
0,2100,25000,500,0,20,24863.3887,0.7389,0.8080,5000000,4.2000,0.0000,4.3000
0,2100,25000,500,0,21,25198.8229,0.7025,0.8467,5250000,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24495.5832,0.8235,0.8545,5000000,4.2000,0.0000,3.1000
1,2100,13694,500,0,1,63567.3600,0.7779,0.7779,13694,4.2000,0.0000,4.2000
0,2100,25000,500,0,20,24739.0263,0.7429,0.7692,5000000,4.2000,0.0000,4.3000
0,2100,25000,500,0,20,24997.7948,0.7267,0.6981,5000000,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24327.6694,0.9337,0.9824,5000000,4.2000,0.0000,0.8000
1,2100,12199,500,0,9,26353.3780,0.7960,0.8414,212199,4.2000,0.0000,3.9000
0,2100,25000,500,0,20,24445.0476,0.9318,0.9805,5000000,4.2000,0.0000,0.7000
1,2100,7196,500,0,6,28309.6463,0.8525,0.8263,132196,4.2000,0.0000,3.1000
0,2100,25000,500,0,20,24327.2509,0.9245,0.9717,5000000,4.2000,0.0000,1.3000
0,2100,25000,500,0,20,24370.3178,0.8123,0.9028,5000000,4.2000,0.0000,3.1000
0,2100,25000,500,0,20,24368.7725,0.9274,0.9764,5000000,4.2000,0.0000,1.5000
1,2100,1674,500,0,2,44918.2644,0.8150,0.8405,26674,4.2000,0.0000,4.6000
0,2100,25000,500,0,20,24225.5843,0.9349,0.9832,5000000,4.2000,0.0000,0.4000
0,2100,25000,500,0,20,24521.1015,0.7129,0.7497,5000000,4.2000,0.0000,4.4000
1,2100,14678,500,0,7,26853.7431,0.9615,0.9570,164678,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24770.8420,0.7777,0.7586,5000000,4.2000,0.0000,4.0000
1,2100,9183,500,0,3,32780.6615,0.9065,0.8952,59183,4.2000,0.0000,2.6000
1,2100,20837,500,0,12,25135.7625,0.9093,0.9141,295837,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,24806.1710,0.7029,0.7869,5000000,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24178.2270,0.9352,0.9847,5000000,4.2000,0.0000,0.0000
1,2100,19289,500,0,1,53519.2383,0.9450,0.9450,19289,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,24463.5250,0.9295,0.9766,5000000,4.2000,0.0000,0.9000
0,2100,25000,500,0,20,24394.6318,0.9267,0.9730,5000000,4.2000,0.0000,1.1000
1,2100,11971,500,0,4,30495.9565,0.9297,0.9331,86971,4.2000,0.0000,2.3000
0,2100,25000,500,0,20,24758.3234,0.7110,0.7939,5000000,4.2000,0.0000,4.6000
0,2100,25000,500,0,20,24660.3051,0.7685,0.8638,5000000,4.2000,0.0000,4.2000
0,2100,25000,500,0,20,24582.2962,0.6519,0.6668,5000000,4.2000,0.0000,4.9000
1,2100,14228,500,0,15,25069.2798,0.9285,0.9137,364228,4.2000,0.0000,2.4000
1,2100,15848,500,0,4,30097.8496,0.8641,0.8797,90848,4.2000,0.0000,3.3000
0,2100,25000,500,0,20,24287.7440,0.9314,0.9819,5000000,4.2000,0.0000,0.6000
0,2100,25000,500,0,20,24535.2231,0.9266,0.9743,5000000,4.2000,0.0000,1.4000
0,2100,25000,500,0,20,24412.1899,0.9322,0.9814,5000000,4.2000,0.0000,0.6000
0,2100,25000,500,0,20,24343.6125,0.9300,0.9795,5000000,4.2000,0.0000,1.2000
0,2100,25000,500,0,20,24578.2458,0.9240,0.9645,5000000,4.2000,0.0000,1.7000
0,2100,25000,500,0,20,24524.1296,0.9246,0.9746,5000000,4.2000,0.0000,1.3000
0,2100,25000,500,0,20,24381.8779,0.9287,0.9786,5000000,4.2000,0.0000,0.8000
1,2100,10397,500,0,2,40787.6061,0.8023,0.8339,35397,4.2000,0.0000,3.2000
0,2100,25000,500,0,20,24774.5365,0.8577,0.9328,5000000,4.2000,0.0000,2.6000
0,2100,25000,500,0,20,24637.1503,0.7673,0.7197,5000000,4.2000,0.0000,3.9000
1,2100,8323,500,0,4,30716.2290,0.8422,0.8442,83323,4.2000,0.0000,3.6000
1,2100,20195,500,0,3,31653.1107,0.9378,0.9457,70195,4.2000,0.0000,2.3000
1,2100,4639,500,0,1,140114.7340,0.8828,0.8828,4639,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24390.0567,0.9051,0.9373,5000000,4.2000,0.0000,2.2000
0,2100,25000,500,0,20,24638.7402,0.7934,0.8511,5000000,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24790.3778,0.7624,0.8359,5000000,4.2000,0.0000,4.2000
0,2100,25000,500,0,20,24219.8505,0.9298,0.9788,5000000,4.2000,0.0000,0.9000
0,2100,25000,500,0,20,24466.3297,0.7653,0.8032,5000000,4.2000,0.0000,3.7000
1,2100,24632,500,0,1,46438.9087,0.7705,0.7705,24632,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24573.3131,0.7043,0.7546,5000000,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24555.2252,0.8559,0.9317,5000000,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24385.6849,0.9321,0.9809,5000000,4.2000,0.0000,1.0000
0,2100,25000,500,0,20,24354.1084,0.9282,0.9758,5000000,4.2000,0.0000,1.2000
0,2100,25000,500,0,20,24157.3798,0.9356,0.9853,5000000,4.2000,0.0000,0.3000
0,2100,25000,500,0,21,25082.7128,0.7277,0.6224,5250000,4.2000,0.0000,4.8000
0,2100,25000,500,0,20,24512.5383,0.8431,0.8988,5000000,4.2000,0.0000,2.7000
0,2100,25000,500,0,20,24598.3150,0.8944,0.9487,5000000,4.2000,0.0000,2.2000
1,2100,7183,500,0,1,98753.0054,0.8850,0.8850,7183,4.2000,0.0000,3.3000
0,2100,25000,500,0,20,24092.9595,0.9329,0.9816,5000000,4.2000,0.0000,0.2000
0,2100,25000,500,0,20,24240.4336,0.9324,0.9817,5000000,4.2000,0.0000,0.6000
0,2100,25000,500,0,20,24047.1710,0.9304,0.9809,5000000,4.2000,0.0000,0.5000
0,2100,25000,500,0,20,24646.1008,0.7347,0.8438,5000000,4.2000,0.0000,4.2000
1,2100,6356,500,0,13,25422.9863,0.7489,0.8031,306356,4.2000,0.0000,4.3000
0,2100,25000,500,0,20,24669.3160,0.7705,0.8037,5000000,4.2000,0.0000,4.0000
0,2100,25000,500,0,20,24602.1276,0.8771,0.9132,5000000,4.2000,0.0000,2.6000
1,2100,17185,500,0,1,56311.0738,0.8372,0.8372,17185,4.2000,0.0000,3.3000
0,2100,25000,500,0,20,24851.5512,0.7207,0.7004,5000000,4.2000,0.0000,4.6000
0,2100,25000,500,0,20,24827.4055,0.8703,0.9365,5000000,4.2000,0.0000,2.8000
1,2100,11707,500,0,12,25771.8246,0.7573,0.7596,286707,4.2000,0.0000,4.8000
1,2100,17838,500,0,1,58422.3101,0.7567,0.7567,17838,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24498.4576,0.9043,0.9523,5000000,4.2000,0.0000,1.9000
1,2100,13438,500,0,1,66267.1651,0.8403,0.8403,13438,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24896.9221,0.7290,0.7241,5000000,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24502.2582,0.9308,0.9794,5000000,4.2000,0.0000,1.0000
0,2100,25000,500,0,20,24526.2560,0.8243,0.8479,5000000,4.2000,0.0000,3.0000
0,2100,25000,500,0,21,24928.2061,0.7182,0.7784,5250000,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24328.6061,0.9309,0.9811,5000000,4.2000,0.0000,0.5000
0,2100,25000,500,0,20,24308.0187,0.9331,0.9818,5000000,4.2000,0.0000,0.5000
0,2100,25000,500,0,20,24613.0734,0.9163,0.9671,5000000,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24472.0377,0.9243,0.9732,5000000,4.2000,0.0000,1.3000
0,2100,25000,500,0,20,24456.5780,0.9232,0.9706,5000000,4.2000,0.0000,1.7000
1,2100,23251,500,0,1,49657.5786,0.7955,0.7955,23251,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24598.3580,0.7309,0.6198,5000000,4.2000,0.0000,3.8000
0,2100,25000,500,0,20,24826.8047,0.7162,0.8089,5000000,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24630.8497,0.8858,0.9467,5000000,4.2000,0.0000,2.3000
1,2100,10815,500,0,1,77062.0983,0.8690,0.8690,10815,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24804.2868,0.7205,0.8153,5000000,4.2000,0.0000,4.1000
0,2100,25000,500,0,21,24986.8669,0.7964,0.7975,5250000,4.2000,0.0000,4.1000
1,2100,14475,500,0,18,25123.2447,0.7957,0.7947,439475,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24467.1052,0.9322,0.9819,5000000,4.2000,0.0000,0.5000
0,2100,25000,500,0,20,24135.5124,0.9335,0.9828,5000000,4.2000,0.0000,0.2000
0,2100,25000,500,0,20,24593.9441,0.9082,0.9602,5000000,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,24823.9124,0.7125,0.7682,5000000,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24921.3119,0.7693,0.8125,5000000,4.2000,0.0000,3.8000
0,2100,25000,500,0,20,24762.9424,0.7328,0.7230,5000000,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24543.5281,0.8252,0.7936,5000000,4.2000,0.0000,3.1000
1,2100,16757,500,0,12,25521.3819,0.7936,0.8362,291757,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24380.9300,0.9284,0.9768,5000000,4.2000,0.0000,1.1000
1,2100,14461,500,0,3,31998.2650,0.9386,0.9226,64461,4.2000,0.0000,2.2000
0,2100,25000,500,0,20,24511.8366,0.9313,0.9795,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24329.2939,0.9291,0.9773,5000000,4.2000,0.0000,1.3000
1,2100,18211,500,0,1,54836.1874,0.9469,0.9469,18211,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24493.9424,0.9330,0.9822,5000000,4.2000,0.0000,0.8000
0,2100,25000,500,0,20,24113.5664,0.9317,0.9801,5000000,4.2000,0.0000,0.1000
0,2100,25000,500,0,20,24412.9734,0.9315,0.9798,5000000,4.2000,0.0000,0.8000
0,2100,25000,500,0,20,24708.2761,0.7394,0.8067,5000000,4.2000,0.0000,4.1000
1,2100,13344,500,0,3,32448.6366,0.8590,0.8707,63344,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24413.5685,0.9261,0.9739,5000000,4.2000,0.0000,1.2000
0,2100,25000,500,0,20,24879.5609,0.7398,0.7503,5000000,4.2000,0.0000,4.6000
0,2100,25000,500,0,20,24553.1677,0.8777,0.9113,5000000,4.2000,0.0000,2.5000
1,2100,15589,500,0,2,37392.1839,0.8620,0.8428,40589,4.2000,0.0000,3.5000
0,2100,25000,500,0,20,24585.2054,0.7469,0.8085,5000000,4.2000,0.0000,4.5000
1,2100,15888,500,0,5,28329.4481,0.9400,0.9407,115888,4.2000,0.0000,2.2000
1,2100,16816,500,0,10,25677.9007,0.8991,0.9104,241816,4.2000,0.0000,2.6000
1,2100,7936,500,0,2,40746.8742,0.9200,0.9280,32936,4.2000,0.0000,2.4000
0,2100,25000,500,0,20,24119.5077,0.9346,0.9842,5000000,4.2000,0.0000,0.3000
0,2100,25000,500,0,20,24864.9830,0.6898,0.6062,5000000,4.2000,0.0000,4.3000
0,2100,25000,500,0,20,24696.1147,0.7388,0.7873,5000000,4.2000,0.0000,4.8000
0,2100,25000,500,0,20,24664.1067,0.7680,0.7504,5000000,4.2000,0.0000,3.6000
0,2100,25000,500,0,20,24686.0764,0.8107,0.8589,5000000,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24296.3969,0.9352,0.9825,5000000,4.2000,0.0000,0.2000
0,2100,25000,500,0,20,24281.7390,0.8356,0.8407,5000000,4.2000,0.0000,2.8000
0,2100,25000,500,0,20,24904.9471,0.7276,0.8165,5000000,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24599.2853,0.8938,0.9443,5000000,4.2000,0.0000,2.4000
0,2100,25000,500,0,20,24600.7507,0.9206,0.9757,5000000,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24646.3560,0.8613,0.8969,5000000,4.2000,0.0000,2.8000
0,2100,25000,500,0,20,24885.1019,0.7238,0.8429,5000000,4.2000,0.0000,4.4000
0,2100,25000,500,0,21,25153.3413,0.7400,0.8098,5250000,4.2000,0.0000,4.6000
1,2100,18576,500,0,2,36697.5479,0.9610,0.9611,43576,4.2000,0.0000,1.7000
1,2100,13380,500,0,12,25511.8572,0.8432,0.7680,288380,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24991.2284,0.7549,0.8126,5000000,4.2000,0.0000,4.3000
1,2100,21501,500,0,3,31494.6179,0.9669,0.9676,71501,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24386.7945,0.9289,0.9794,5000000,4.2000,0.0000,1.3000
0,2100,25000,500,0,20,24356.7463,0.9289,0.9790,5000000,4.2000,0.0000,0.9000
1,2100,21359,500,0,17,25089.5470,0.7339,0.6718,421359,4.2000,0.0000,4.6000
0,2100,25000,500,0,20,24086.7784,0.9329,0.9828,5000000,4.2000,0.0000,0.6000
1,2100,14066,500,0,1,65194.4119,0.8517,0.8517,14066,4.2000,0.0000,3.1000
1,2100,9362,500,0,4,30529.6063,0.8838,0.8968,84362,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24551.2473,0.9283,0.9748,5000000,4.2000,0.0000,1.5000
1,2100,7201,500,0,1,100932.9353,0.9164,0.9164,7201,4.2000,0.0000,2.3000
0,2100,25000,500,0,21,25265.4600,0.7529,0.8292,5250000,4.2000,0.0000,4.3000
0,2100,25000,500,0,20,24140.8259,0.9332,0.9817,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24928.4577,0.7981,0.8117,5000000,4.2000,0.0000,3.6000
0,2100,25000,500,0,20,24479.0573,0.9274,0.9750,5000000,4.2000,0.0000,1.2000
1,2100,10221,500,0,4,30177.3603,0.9504,0.9410,85221,4.2000,0.0000,1.9000
0,2100,25000,500,0,20,24537.3093,0.8943,0.9399,5000000,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,24293.5055,0.9343,0.9834,5000000,4.2000,0.0000,0.3000
0,2100,25000,500,0,20,24283.8840,0.9244,0.9694,5000000,4.2000,0.0000,1.5000
1,2100,10299,500,0,1,76187.1602,0.8143,0.8143,10299,4.2000,0.0000,3.6000
0,2100,25000,500,0,20,24383.6604,0.9294,0.9783,5000000,4.2000,0.0000,1.2000
0,2100,25000,500,0,20,24614.9923,0.8720,0.9155,5000000,4.2000,0.0000,2.6000
0,2100,25000,500,0,20,24049.6628,0.9323,0.9813,5000000,4.2000,0.0000,0.1000
1,2100,24690,500,0,4,29295.7553,0.8467,0.8515,99690,4.2000,0.0000,3.2000
1,2100,15088,500,0,2,38597.7859,0.8352,0.8865,40088,4.2000,0.0000,3.6000
0,2100,25000,500,0,20,24248.2472,0.9274,0.9755,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24477.2230,0.9212,0.9720,5000000,4.2000,0.0000,1.4000
1,2100,4194,500,0,7,27364.8911,0.9399,0.9268,154194,4.2000,0.0000,2.2000
0,2100,25000,500,0,20,24842.0521,0.7284,0.8193,5000000,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24659.2946,0.7302,0.8078,5000000,4.2000,0.0000,4.3000
0,2100,25000,500,0,20,24489.9585,0.8833,0.9447,5000000,4.2000,0.0000,2.4000
1,2100,10679,500,0,15,24916.8665,0.9607,0.9549,360679,4.2000,0.0000,1.9000
0,2100,25000,500,0,20,24237.9884,0.9339,0.9832,5000000,4.2000,0.0000,0.0000
1,2100,8669,500,0,14,25541.6146,0.7229,0.7582,333669,4.2000,0.0000,4.9000
0,2100,25000,500,0,20,24399.7966,0.9326,0.9826,5000000,4.2000,0.0000,0.5000
1,2100,20185,500,0,15,25217.1102,0.7789,0.8243,370185,4.2000,0.0000,4.2000
0,2100,25000,500,0,20,24153.7447,0.9333,0.9830,5000000,4.2000,0.0000,0.4000
0,2100,25000,500,0,20,24214.0923,0.9344,0.9837,5000000,4.2000,0.0000,0.3000
0,2100,25000,500,0,20,24005.6918,0.9352,0.9842,5000000,4.2000,0.0000,0.3000
1,2100,6687,500,0,1,107365.6330,0.8911,0.8911,6687,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,24479.3207,0.9280,0.9784,5000000,4.2000,0.0000,1.2000
0,2100,25000,500,0,20,24809.7331,0.7380,0.7634,5000000,4.2000,0.0000,4.2000
0,2100,25000,500,0,20,24648.0677,0.7852,0.7512,5000000,4.2000,0.0000,3.3000
0,2100,25000,500,0,20,24333.4262,0.9216,0.9737,5000000,4.2000,0.0000,1.7000
1,2100,19540,500,0,5,28253.8673,0.7857,0.7605,119540,4.2000,0.0000,4.2000
0,2100,25000,500,0,20,24645.6837,0.7897,0.8028,5000000,4.2000,0.0000,3.7000
1,2100,6938,500,0,13,25312.5004,0.9063,0.9052,306938,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,24901.7855,0.7454,0.8011,5000000,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24713.6646,0.7134,0.7040,5000000,4.2000,0.0000,4.6000
0,2100,25000,500,0,20,24405.2441,0.9334,0.9823,5000000,4.2000,0.0000,0.6000
0,2100,25000,500,0,20,24536.8468,0.9125,0.9639,5000000,4.2000,0.0000,2.0000
1,2100,22859,500,0,3,30816.7551,0.9518,0.9480,72859,4.2000,0.0000,1.8000
1,2100,19183,500,0,10,25652.7788,0.8818,0.8786,244183,4.2000,0.0000,2.7000
0,2100,25000,500,0,20,24303.8943,0.9280,0.9769,5000000,4.2000,0.0000,1.2000
0,2100,25000,500,0,20,24334.1942,0.9303,0.9802,5000000,4.2000,0.0000,0.9000
1,2100,13526,500,0,1,65394.5577,0.9551,0.9551,13526,4.2000,0.0000,1.7000
1,2100,15379,500,0,6,27967.4901,0.8081,0.7255,140379,4.2000,0.0000,3.5000
1,2100,21044,500,0,9,26191.9452,0.8364,0.8518,221044,4.2000,0.0000,3.7000
1,2100,12715,500,0,2,38706.1869,0.8846,0.8806,37715,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24528.4347,0.8485,0.8387,5000000,4.2000,0.0000,2.8000
0,2100,25000,500,0,20,24042.8743,0.9348,0.9842,5000000,4.2000,0.0000,0.6000
1,2100,21381,500,0,6,27010.9539,0.9031,0.9121,146381,4.2000,0.0000,2.6000
0,2100,25000,500,0,20,24051.7177,0.9323,0.9816,5000000,4.2000,0.0000,0.6000
1,2100,18424,500,0,2,36199.8801,0.7146,0.7574,43424,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24326.6930,0.8746,0.9214,5000000,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,24677.0271,0.7715,0.7315,5000000,4.2000,0.0000,3.9000
0,2100,25000,500,0,20,24266.4507,0.9362,0.9855,5000000,4.2000,0.0000,0.7000
0,2100,25000,500,0,20,24204.0618,0.9335,0.9822,5000000,4.2000,0.0000,0.2000
0,2100,25000,500,0,20,24789.4140,0.7221,0.8368,5000000,4.2000,0.0000,4.1000
1,2100,9736,500,0,12,25351.9853,0.9295,0.8943,284736,4.2000,0.0000,2.3000
1,2100,18106,500,0,2,36764.1698,0.8140,0.8116,43106,4.2000,0.0000,3.5000
1,2100,13421,500,0,2,38512.9627,0.8222,0.8003,38421,4.2000,0.0000,4.1000
1,2100,16101,500,0,1,59123.4914,0.8482,0.8482,16101,4.2000,0.0000,3.5000
0,2100,25000,500,0,20,24240.0411,0.9340,0.9827,5000000,4.2000,0.0000,0.3000
0,2100,25000,500,0,20,24345.8064,0.9304,0.9795,5000000,4.2000,0.0000,1.2000
