sat,earlyRestarts,clauses,cb,flipsPerSecond,flips,ratio,tries,totalFlips,entropy,variables
1,0,4000,2.8000,33388.8020,24266,4.0000,3,124266,9.0406,1000
1,0,4000,2.8000,57547.7955,33338,4.0000,1,33338,8.5469,1000
1,0,4000,2.8000,60533.3993,31228,4.0000,1,31228,8.9534,1000
1,0,4000,2.8000,40920.9300,16056,4.0000,2,66056,8.9668,1000
1,0,4000,2.8000,69620.1461,24046,4.0000,1,24046,9.0160,1000
1,0,4000,2.8000,84120.5108,18687,4.0000,1,18687,8.6294,1000
1,0,4000,2.8000,66077.7304,26246,4.0000,1,26246,8.6606,1000
1,0,4000,2.8000,75277.9635,21989,4.0000,1,21989,8.9151,1000
1,0,4000,2.8000,60165.2728,31694,4.0000,1,31694,9.0129,1000
1,0,4000,2.8000,70564.9529,23983,4.0000,1,23983,9.0508,1000
1,0,4000,2.8000,39740.2580,20039,4.0000,2,70039,8.9949,1000
1,0,4000,2.8000,129297.2477,9674,4.0000,1,9674,8.8634,1000
1,0,4000,2.8000,54205.6872,36163,4.0000,1,36163,8.8480,1000
1,0,4000,2.8000,35508.3973,45224,4.0000,2,95224,8.9350,1000
1,0,4000,2.8000,25883.2447,48036,4.0000,23,1148036,8.9814,1000
1,0,4000,2.8000,43820.2350,21661,4.0000,2,71661,8.6165,1000
1,0,4000,2.8000,85550.3642,20567,4.0000,1,20567,8.8856,1000
1,0,4000,2.8000,51690.0749,40905,4.0000,1,40905,8.9797,1000
1,0,4000,2.8000,26459.8087,38328,4.0000,10,488328,8.9534,1000
1,0,4000,2.8000,56210.0317,39859,4.0000,1,39859,8.9275,1000
1,0,4000,2.8000,41074.6107,31300,4.0000,2,81300,8.9910,1000
1,0,4000,2.8000,56574.4468,35374,4.0000,1,35374,8.9726,1000
1,0,4000,2.8000,74113.7055,22841,4.0000,1,22841,8.8567,1000
1,0,4000,2.8000,85826.7981,18330,4.0000,1,18330,8.8204,1000
1,0,4000,2.8000,37207.3403,36678,4.0000,2,86678,9.1676,1000
1,0,4000,2.8000,100145.5696,13751,4.0000,1,13751,8.7043,1000
1,0,4000,2.8000,99310.2241,14652,4.0000,1,14652,9.1002,1000
1,0,4000,2.8000,55905.7763,34953,4.0000,1,34953,9.1835,1000
1,0,4000,2.8000,96497.6369,14222,4.0000,1,14222,9.2129,1000
1,0,4000,2.8000,37990.0311,27733,4.0000,2,77733,9.1506,1000
1,0,4000,2.8000,57903.3131,34494,4.0000,1,34494,9.1906,1000
1,0,4000,2.8000,66303.6230,27291,4.0000,1,27291,9.0720,1000
1,0,4000,2.8000,85792.3468,18023,4.0000,1,18023,8.6604,1000
1,0,4000,2.8000,50795.0350,41520,4.0000,1,41520,9.0852,1000
1,0,4000,2.8000,53635.1912,37025,4.0000,1,37025,9.0036,1000
1,0,4000,2.8000,43774.5741,5226,4.0000,2,55226,8.9632,1000
1,0,4000,2.8000,84255.9024,17993,4.0000,1,17993,8.9714,1000
1,0,4000,2.8000,67224.2951,25448,4.0000,1,25448,8.9336,1000
1,0,4000,2.8000,103590.8753,13546,4.0000,1,13546,8.6418,1000
1,0,4000,2.8000,136973.2761,9107,4.0000,1,9107,8.9253,1000
1,0,4000,2.8000,36480.3046,38355,4.0000,2,88355,9.1212,1000
1,0,4000,2.8000,80911.9838,19273,4.0000,1,19273,8.9414,1000
1,0,4000,2.8000,29756.0769,33897,4.0000,4,183897,9.1733,1000
1,0,4000,2.8000,134466.1713,10168,4.0000,1,10168,8.9388,1000
1,0,4000,2.8000,130376.4955,10519,4.0000,1,10519,9.0728,1000
1,0,4000,2.8000,73564.7084,21941,4.0000,1,21941,8.6402,1000
1,0,4000,2.8000,68569.7557,25802,4.0000,1,25802,8.8264,1000
1,0,4000,2.8000,56166.8599,35491,4.0000,1,35491,8.9170,1000
1,0,4000,2.8000,42132.2492,11144,4.0000,2,61144,8.8301,1000
1,0,4000,2.8000,36406.0146,40448,4.0000,2,90448,9.1433,1000
1,0,4000,2.8000,83559.8075,18805,4.0000,1,18805,8.9669,1000
1,0,4000,2.8000,39294.4245,19770,4.0000,2,69770,8.9698,1000
1,0,4000,2.8000,155987.3647,8234,4.0000,1,8234,8.6884,1000
1,0,4000,2.8000,50696.4794,42084,4.0000,1,42084,8.8691,1000
1,0,4000,2.8000,72945.6950,23478,4.0000,1,23478,8.8948,1000
1,0,4000,2.8000,65255.0220,26992,4.0000,1,26992,8.9504,1000
1,0,4000,2.8000,147883.3998,8459,4.0000,1,8459,8.7537,1000
1,0,4000,2.8000,55086.0264,36424,4.0000,1,36424,9.2101,1000
1,0,4000,2.8000,53447.2859,37101,4.0000,1,37101,9.2012,1000
1,0,4000,2.8000,58429.9801,30692,4.0000,1,30692,8.9066,1000
1,0,4000,2.8000,136211.5019,8920,4.0000,1,8920,8.6091,1000
1,0,4000,2.8000,67501.9956,26750,4.0000,1,26750,9.1140,1000
1,0,4000,2.8000,36927.9850,35970,4.0000,2,85970,8.8503,1000
1,0,4000,2.8000,93170.1555,16243,4.0000,1,16243,8.6230,1000
1,0,4000,2.8000,111570.0461,13022,4.0000,1,13022,9.1476,1000
1,0,4000,2.8000,74949.9999,22155,4.0000,1,22155,8.8243,1000
1,0,4000,2.8000,29167.6015,45457,4.0000,5,245457,9.0579,1000
1,0,4000,2.8000,35725.2082,13433,4.0000,3,113433,8.8112,1000
1,0,4000,2.8000,61041.6591,34115,4.0000,1,34115,9.3151,1000
1,0,4000,2.8000,67938.4371,25724,4.0000,1,25724,8.9906,1000
1,0,4000,2.8000,57203.7417,35094,4.0000,1,35094,9.3304,1000
1,0,4000,2.8000,35066.5267,14612,4.0000,3,114612,8.9563,1000
1,0,4000,2.8000,181901.4978,7051,4.0000,1,7051,8.9283,1000
1,0,4000,2.8000,27443.0830,24373,4.0000,9,424373,9.0099,1000
1,0,4000,2.8000,54508.6929,44356,4.0000,1,44356,9.0431,1000
1,0,4000,2.8000,112510.5939,13888,4.0000,1,13888,9.0094,1000
1,0,4000,2.8000,61729.6239,32625,4.0000,1,32625,9.0073,1000
1,0,4000,2.9000,42107.3277,7260,4.0000,2,57260,8.8386,1000
1,0,4000,2.9000,30651.2384,11019,4.0000,4,161019,8.9244,1000
1,0,4000,2.9000,37984.5071,26433,4.0000,2,76433,8.8897,1000
1,0,4000,2.9000,82309.4804,19500,4.0000,1,19500,8.9255,1000
1,0,4000,2.9000,205220.1602,5482,4.0000,1,5482,8.3932,1000
1,0,4000,2.9000,47802.0432,47428,4.0000,1,47428,9.0030,1000
1,0,4000,2.9000,40147.5791,17712,4.0000,2,67712,8.7255,1000
1,0,4000,2.9000,30543.0712,16760,4.0000,4,166760,8.7429,1000
1,0,4000,2.9000,31775.6377,35082,4.0000,3,135082,8.7955,1000
1,0,4000,2.9000,153031.0546,7275,4.0000,1,7275,8.7228,1000
1,0,4000,2.9000,82207.5999,19017,4.0000,1,19017,9.0278,1000
1,0,4000,2.9000,39391.9190,23245,4.0000,2,73245,9.0834,1000
1,0,4000,2.9000,120355.2239,11091,4.0000,1,11091,8.8976,1000
1,0,4000,2.9000,88197.8300,16754,4.0000,1,16754,8.8393,1000
1,0,4000,2.9000,111915.2643,12281,4.0000,1,12281,9.0329,1000
1,0,4000,2.9000,112485.8585,12344,4.0000,1,12344,8.9296,1000
1,0,4000,2.9000,69622.1689,22900,4.0000,1,22900,8.8946,1000
1,0,4000,2.9000,31202.3996,45258,4.0000,3,145258,9.0681,1000
1,0,4000,2.9000,52145.9696,40091,4.0000,1,40091,9.0011,1000
1,0,4000,2.9000,35226.6014,48940,4.0000,2,98940,9.1367,1000
1,0,4000,2.9000,63872.6707,27254,4.0000,1,27254,8.8946,1000
1,0,4000,2.9000,90474.5304,16695,4.0000,1,16695,8.6710,1000
1,0,4000,2.9000,31007.1169,46797,4.0000,3,146797,8.8691,1000
1,0,4000,2.9000,60714.9114,30630,4.0000,1,30630,9.0338,1000
1,0,4000,2.9000,59502.7781,31255,4.0000,1,31255,8.8584,1000
1,0,4000,2.9000,46513.5800,48969,4.0000,1,48969,8.4597,1000
1,0,4000,2.9000,69191.8160,25195,4.0000,1,25195,9.0586,1000
1,0,4000,2.9000,74222.5210,22593,4.0000,1,22593,8.9530,1000
1,0,4000,2.9000,59480.2420,32034,4.0000,1,32034,8.6875,1000
1,0,4000,2.9000,79052.3776,20009,4.0000,1,20009,8.7651,1000
1,0,4000,2.9000,65225.5031,27374,4.0000,1,27374,8.9795,1000
1,0,4000,2.9000,74057.5201,22543,4.0000,1,22543,8.8719,1000
1,0,4000,2.9000,49104.7962,44941,4.0000,1,44941,9.0588,1000
1,0,4000,2.9000,52662.7812,38206,4.0000,1,38206,9.1828,1000
1,0,4000,2.9000,71924.6614,23090,4.0000,1,23090,8.6147,1000
1,0,4000,2.9000,67414.0632,25845,4.0000,1,25845,8.8619,1000
1,0,4000,2.9000,126884.2468,10558,4.0000,1,10558,8.8692,1000
1,0,4000,2.9000,57714.9397,32594,4.0000,1,32594,8.9018,1000
1,0,4000,2.9000,48052.6052,47636,4.0000,1,47636,8.6771,1000
1,0,4000,2.9000,53383.3939,38241,4.0000,1,38241,8.9358,1000
1,0,4000,2.9000,106659.3275,12364,4.0000,1,12364,8.7833,1000
1,0,4000,2.9000,31099.0103,34471,4.0000,3,134471,8.7960,1000
1,0,4000,2.9000,50205.7641,42952,4.0000,1,42952,9.0686,1000
1,0,4000,2.9000,54712.4504,36359,4.0000,1,36359,9.0462,1000
1,0,4000,2.9000,25870.6448,47977,4.0000,9,447977,8.9808,1000
1,0,4000,2.9000,97018.9061,14787,4.0000,1,14787,8.9245,1000
1,0,4000,2.9000,137167.2494,9312,4.0000,1,9312,8.6842,1000
1,0,4000,2.9000,57239.5313,34389,4.0000,1,34389,9.0855,1000
1,0,4000,2.9000,60777.9382,30259,4.0000,1,30259,8.8963,1000
1,0,4000,2.9000,47919.9152,46832,4.0000,1,46832,9.1290,1000
1,0,4000,2.9000,232293.7857,4701,4.0000,1,4701,8.7441,1000
1,0,4000,2.9000,38024.3109,26679,4.0000,2,76679,8.6739,1000
1,0,4000,2.9000,49187.9166,44988,4.0000,1,44988,8.9429,1000
1,0,4000,2.9000,134668.4956,9354,4.0000,1,9354,8.6497,1000
1,0,4000,2.9000,100461.2585,14335,4.0000,1,14335,8.7985,1000
1,0,4000,2.9000,116645.1213,11566,4.0000,1,11566,8.4015,1000
1,0,4000,2.9000,75382.0171,20337,4.0000,1,20337,8.7183,1000
1,0,4000,2.9000,66762.7367,25239,4.0000,1,25239,8.9552,1000
1,0,4000,2.9000,87934.8909,17096,4.0000,1,17096,9.0228,1000
1,0,4000,2.9000,103019.2858,13747,4.0000,1,13747,8.9559,1000
1,0,4000,2.9000,58286.5002,32363,4.0000,1,32363,8.9748,1000
1,0,4000,2.9000,55646.7505,36476,4.0000,1,36476,9.0477,1000
1,0,4000,2.9000,76004.8210,21458,4.0000,1,21458,8.9872,1000
1,0,4000,2.9000,73028.4631,22815,4.0000,1,22815,9.0408,1000
1,0,4000,2.9000,70642.6908,23804,4.0000,1,23804,8.9885,1000
1,0,4000,2.9000,42214.1835,9800,4.0000,2,59800,8.9039,1000
1,0,4000,2.9000,99338.4226,14549,4.0000,1,14549,9.1021,1000
1,0,4000,2.9000,33041.7283,16741,4.0000,3,116741,8.9649,1000
1,0,4000,2.9000,75902.7138,21760,4.0000,1,21760,8.9592,1000
1,0,4000,2.9000,53180.5867,38001,4.0000,1,38001,8.9232,1000
1,0,4000,2.9000,61965.6249,29294,4.0000,1,29294,8.4259,1000
1,0,4000,2.9000,36017.6210,39202,4.0000,2,89202,8.7697,1000
1,0,4000,2.9000,52320.3361,40970,4.0000,1,40970,8.5486,1000
1,0,4000,2.9000,85743.8594,17526,4.0000,1,17526,8.9573,1000
1,0,4000,2.9000,68922.7078,25226,4.0000,1,25226,8.6430,1000
1,0,4000,2.9000,144754.3352,8806,4.0000,1,8806,8.9457,1000
1,0,4000,2.9000,67761.0216,26071,4.0000,1,26071,8.9860,1000
1,0,4000,2.9000,28139.3519,33554,4.0000,5,233554,8.9399,1000
1,0,4000,2.9000,29510.6074,25571,4.0000,4,175571,8.7931,1000
1,0,4000,2.9000,68160.6967,26025,4.0000,1,26025,8.8734,1000
1,0,4000,2.9000,102342.9878,14019,4.0000,1,14019,8.9057,1000
1,0,4000,2.9000,28521.9490,31622,4.0000,5,231622,9.1020,1000
1,0,4000,2.9000,72463.4321,23646,4.0000,1,23646,8.9920,1000
1,0,4000,2.9000,30144.4942,23092,4.0000,4,173092,8.9380,1000
1,0,4000,2.9000,51755.2584,40593,4.0000,1,40593,9.1452,1000
1,0,4000,2.9000,29384.4303,45687,4.0000,4,195687,8.9671,1000
1,0,4000,2.9000,55225.3561,36778,4.0000,1,36778,8.7664,1000
1,0,4000,2.9000,28325.2699,40916,4.0000,5,240916,8.8695,1000
1,0,4000,2.9000,40078.7197,20214,4.0000,2,70214,8.9052,1000
1,0,4000,2.9000,32984.6525,23465,4.0000,3,123465,8.9640,1000
1,0,4000,2.9000,43067.9127,8517,4.0000,2,58517,8.9782,1000
1,0,4000,2.9000,31677.1289,38911,4.0000,3,138911,8.9780,1000
1,0,4000,2.9000,111520.9708,12144,4.0000,1,12144,9.0594,1000
1,0,4000,2.9000,48920.4429,45237,4.0000,1,45237,9.0412,1000
1,0,4000,2.9000,146181.9234,8737,4.0000,1,8737,8.9023,1000
1,0,4000,2.9000,76150.4406,21910,4.0000,1,21910,8.9126,1000
1,0,4000,2.9000,65021.6327,27719,4.0000,1,27719,8.9416,1000
1,0,4000,2.9000,26932.2905,23305,4.0000,7,323305,8.9090,1000
1,0,4000,2.9000,57453.6849,34161,4.0000,1,34161,9.0165,1000
1,0,4000,2.9000,83590.0264,18458,4.0000,1,18458,9.1486,1000
1,0,4000,2.9000,29021.7757,11891,4.0000,5,211891,8.9590,1000
1,0,4000,2.9000,118371.7912,11693,4.0000,1,11693,9.0848,1000
1,0,4000,2.9000,40068.8156,19140,4.0000,2,69140,8.8304,1000
1,0,4000,2.9000,68484.5735,25335,4.0000,1,25335,8.7314,1000
1,0,4000,2.9000,74923.6316,21948,4.0000,1,21948,8.4630,1000
1,0,4000,2.9000,70923.4773,22846,4.0000,1,22846,8.8409,1000
1,0,4000,2.9000,32139.0493,32378,4.0000,3,132378,8.7442,1000
1,0,4000,2.9000,66569.1676,25748,4.0000,1,25748,8.8476,1000
1,0,4000,2.9000,56899.9433,33210,4.0000,1,33210,8.9465,1000
1,0,4000,2.9000,41192.6332,15273,4.0000,2,65273,8.9575,1000
1,0,4000,2.9000,66971.9547,26291,4.0000,1,26291,9.0650,1000
1,0,4000,2.9000,123781.3141,10768,4.0000,1,10768,8.6791,1000
1,0,4000,2.9000,111721.0036,12431,4.0000,1,12431,8.8516,1000
1,0,4000,2.9000,74894.5931,21351,4.0000,1,21351,9.2374,1000
1,0,4000,2.9000,27472.1341,31735,4.0000,6,281735,8.8186,1000
1,0,4000,2.9000,32177.1924,38629,4.0000,3,138629,8.9861,1000
1,0,4000,2.9000,94926.7972,14648,4.0000,1,14648,8.7330,1000
1,0,4000,2.9000,97193.5430,14382,4.0000,1,14382,8.5870,1000
1,0,4000,2.9000,103216.0243,13670,4.0000,1,13670,8.6967,1000
1,0,4000,2.9000,91379.5040,15990,4.0000,1,15990,8.7132,1000
1,0,4000,2.9000,77470.4891,20791,4.0000,1,20791,9.0407,1000
1,0,4000,2.9000,60000.8569,30599,4.0000,1,30599,9.1091,1000
1,0,4000,2.9000,59021.4935,31956,4.0000,1,31956,8.9760,1000
1,0,4000,2.9000,61542.8099,29260,4.0000,1,29260,8.7241,1000
1,0,4000,2.9000,26778.9411,27796,4.0000,7,327796,8.8468,1000
1,0,4000,2.9000,135824.3576,9625,4.0000,1,9625,8.7507,1000
1,0,4000,2.9000,38380.3250,30344,4.0000,2,80344,8.7680,1000
1,0,4000,2.9000,95510.6130,17032,4.0000,1,17032,9.0028,1000
1,0,4000,2.9000,86401.4019,17943,4.0000,1,17943,9.0459,1000
1,0,4000,2.9000,136346.3357,9470,4.0000,1,9470,8.9054,1000
1,0,4000,2.9000,53074.6234,40156,4.0000,1,40156,8.6258,1000
1,0,4000,2.9000,77855.9982,21060,4.0000,1,21060,8.6645,1000
1,0,4000,2.9000,61094.6654,30844,4.0000,1,30844,8.9008,1000
1,0,4000,2.9000,39419.9613,21123,4.0000,2,71123,8.8887,1000
1,0,4000,2.9000,75257.4133,21657,4.0000,1,21657,8.5997,1000
1,0,4000,2.9000,152933.9545,8178,4.0000,1,8178,8.9969,1000
1,0,4000,2.9000,27559.3961,47795,4.0000,5,247795,9.0311,1000
1,0,4000,2.9000,103319.7708,13974,4.0000,1,13974,8.8011,1000
1,0,4000,2.9000,70149.1054,24627,4.0000,1,24627,8.8310,1000
1,0,4000,2.9000,32467.8871,37314,4.0000,3,137314,8.9177,1000
1,0,4000,2.9000,180530.0098,6559,4.0000,1,6559,9.1933,1000
1,0,4000,2.9000,100841.3438,14281,4.0000,1,14281,9.0023,1000
1,0,4000,2.9000,48731.3663,46633,4.0000,1,46633,9.0918,1000
1,0,4000,2.9000,31639.7220,38125,4.0000,3,138125,9.1097,1000
1,0,4000,2.9000,39498.0423,20868,4.0000,2,70868,8.9609,1000
1,0,4000,2.9000,92313.8795,15967,4.0000,1,15967,9.1107,1000
1,0,4000,2.9000,33051.7824,22543,4.0000,3,122543,8.9206,1000
1,0,4000,2.9000,173597.5907,7055,4.0000,1,7055,8.9622,1000
1,0,4000,2.9000,98271.1016,14783,4.0000,1,14783,8.8605,1000
1,0,4000,2.9000,27580.9694,47867,4.0000,6,297867,8.8843,1000
1,0,4000,2.9000,53343.9336,43347,4.0000,1,43347,9.0586,1000
1,0,4000,2.9000,96265.8100,16588,4.0000,1,16588,8.9933,1000
1,0,4000,2.9000,60999.6466,30509,4.0000,1,30509,8.8014,1000
1,0,4000,2.9000,49264.2826,44121,4.0000,1,44121,8.9629,1000
1,0,4000,2.9000,63369.6550,28539,4.0000,1,28539,8.9236,1000
1,0,4000,2.9000,40949.7812,13981,4.0000,2,63981,8.6352,1000
1,0,4000,2.9000,65479.5289,27217,4.0000,1,27217,8.9084,1000
1,0,4000,2.9000,114154.4599,11958,4.0000,1,11958,8.7293,1000
1,0,4000,2.9000,143902.3060,8801,4.0000,1,8801,8.8612,1000
1,0,4000,2.9000,122572.9220,10892,4.0000,1,10892,8.4505,1000
1,0,4000,2.9000,36962.2751,33237,4.0000,2,83237,8.6865,1000
1,0,4000,2.9000,69532.4321,24844,4.0000,1,24844,9.0551,1000
1,0,4000,2.9000,32792.9288,27690,4.0000,3,127690,9.0482,1000
1,0,4000,2.9000,54707.9284,39677,4.0000,1,39677,8.6101,1000
1,0,4000,2.9000,126566.7408,10646,4.0000,1,10646,8.7742,1000
1,0,4000,2.9000,98156.6541,15128,4.0000,1,15128,8.6959,1000
1,0,4000,2.9000,113324.8869,12174,4.0000,1,12174,9.0751,1000
1,0,4000,2.9000,36241.8487,43645,4.0000,2,93645,8.9210,1000
1,0,4000,2.9000,60976.3782,30889,4.0000,1,30889,9.0558,1000
1,0,4000,2.9000,140858.1080,8988,4.0000,1,8988,8.7120,1000
1,0,4000,2.9000,51990.7764,41611,4.0000,1,41611,9.2172,1000
1,0,4000,2.9000,78384.6016,20381,4.0000,1,20381,9.0303,1000
1,0,4000,2.9000,192879.7950,5959,4.0000,1,5959,8.9468,1000
1,0,4000,2.9000,86880.0742,17784,4.0000,1,17784,8.8638,1000
1,0,4000,2.9000,76685.2816,21893,4.0000,1,21893,8.6866,1000
1,0,4000,2.9000,48482.6691,46944,4.0000,1,46944,9.0304,1000
1,0,4000,2.9000,175223.9010,6922,4.0000,1,6922,8.6574,1000
1,0,4000,2.9000,187883.0990,6233,4.0000,1,6233,8.8712,1000
1,0,4000,2.9000,84072.5489,18703,4.0000,1,18703,8.9714,1000
1,0,4000,2.9000,59246.3208,33559,4.0000,1,33559,8.7900,1000
1,0,4000,2.9000,28197.3727,18932,4.0000,7,318932,9.0553,1000
1,0,4000,2.9000,92555.0888,18041,4.0000,1,18041,8.6640,1000
1,0,4000,2.9000,93625.0578,18564,4.0000,1,18564,8.7890,1000
1,0,4000,2.9000,170995.0968,7593,4.0000,1,7593,8.8371,1000
1,0,4000,2.9000,41463.9855,13279,4.0000,2,63279,8.9132,1000
1,0,4000,2.9000,33098.4835,23185,4.0000,3,123185,8.9019,1000
1,0,4000,2.9000,68065.2772,28699,4.0000,1,28699,8.7620,1000
1,0,4000,2.9000,55837.7089,42821,4.0000,1,42821,8.9948,1000
1,0,4000,2.9000,61167.0166,31103,4.0000,1,31103,8.7968,1000
1,0,4000,2.9000,77008.6572,21313,4.0000,1,21313,8.6193,1000
1,0,4000,2.9000,102680.9129,14390,4.0000,1,14390,8.4700,1000
1,0,4000,2.9000,29033.1371,38799,4.0000,7,338799,9.1933,1000
1,0,4000,2.9000,64645.7355,28236,4.0000,1,28236,8.9287,1000
1,0,4000,2.9000,52295.3501,40694,4.0000,1,40694,8.9628,1000
1,0,4000,2.9000,77944.5469,21060,4.0000,1,21060,8.8253,1000
1,0,4000,2.9000,72524.5819,23256,4.0000,1,23256,9.1104,1000
1,0,4000,2.9000,85056.5251,18342,4.0000,1,18342,9.1060,1000
1,0,4000,2.9000,56124.6689,35749,4.0000,1,35749,9.0763,1000
1,0,4000,2.9000,131141.8592,10482,4.0000,1,10482,8.5267,1000
1,0,4000,2.9000,48973.3680,48503,4.0000,1,48503,9.0704,1000
1,0,4000,3.0000,53154.8609,37204,4.0000,1,37204,8.5319,1000
1,0,4000,3.0000,85482.5017,18535,4.0000,1,18535,8.8149,1000
1,0,4000,3.0000,73223.5945,21998,4.0000,1,21998,8.6797,1000
1,0,4000,3.0000,48512.4180,46741,4.0000,1,46741,8.8993,1000
1,0,4000,3.0000,49686.0490,44206,4.0000,1,44206,8.8222,1000
1,0,4000,3.0000,63637.1404,27785,4.0000,1,27785,8.7877,1000
1,0,4000,3.0000,87965.6549,17619,4.0000,1,17619,8.7886,1000
1,0,4000,3.0000,120306.0940,11468,4.0000,1,11468,8.7849,1000
1,0,4000,3.0000,110440.4307,12295,4.0000,1,12295,8.8839,1000
1,0,4000,3.0000,59567.7215,31278,4.0000,1,31278,9.0783,1000
1,0,4000,3.0000,165191.8263,7213,4.0000,1,7213,8.6961,1000
1,0,4000,3.0000,35537.2112,43577,4.0000,2,93577,8.5531,1000
1,0,4000,3.0000,39806.5678,19117,4.0000,2,69117,8.6234,1000
1,0,4000,3.0000,39998.1335,19565,4.0000,2,69565,8.4657,1000
1,0,4000,3.0000,51700.6403,40924,4.0000,1,40924,8.9278,1000
1,0,4000,3.0000,73749.0368,22641,4.0000,1,22641,8.7328,1000
1,0,4000,3.0000,112514.1233,12477,4.0000,1,12477,8.9149,1000
1,0,4000,3.0000,41609.5770,11123,4.0000,2,61123,8.5452,1000
1,0,4000,3.0000,111557.6700,12363,4.0000,1,12363,8.6984,1000
1,0,4000,3.0000,134223.6256,9720,4.0000,1,9720,8.9177,1000
1,0,4000,3.0000,32902.9331,24192,4.0000,3,124192,8.8871,1000
1,0,4000,3.0000,51195.6666,41301,4.0000,1,41301,8.9609,1000
1,0,4000,3.0000,35693.9444,48000,4.0000,2,98000,8.5846,1000
1,0,4000,3.0000,57917.5481,33171,4.0000,1,33171,8.7941,1000
1,0,4000,3.0000,40154.5033,18942,4.0000,2,68942,8.5803,1000
1,0,4000,3.0000,58786.3067,32138,4.0000,1,32138,8.7859,1000
1,0,4000,3.0000,42574.2383,9173,4.0000,2,59173,8.8936,1000
1,0,4000,3.0000,69759.1781,24626,4.0000,1,24626,8.5708,1000
1,0,4000,3.0000,134605.6230,9720,4.0000,1,9720,8.9243,1000
1,0,4000,3.0000,98261.6441,14323,4.0000,1,14323,8.7670,1000
1,0,4000,3.0000,89785.5665,16315,4.0000,1,16315,8.5216,1000
1,0,4000,3.0000,123959.2555,10763,4.0000,1,10763,8.7785,1000
1,0,4000,3.0000,138970.7014,9246,4.0000,1,9246,8.7448,1000
1,0,4000,3.0000,40353.8878,18528,4.0000,2,68528,8.6576,1000
1,0,4000,3.0000,40673.3117,16151,4.0000,2,66151,8.9063,1000
1,0,4000,3.0000,32285.5499,34753,4.0000,3,134753,8.8522,1000
1,0,4000,3.0000,51843.7149,40597,4.0000,1,40597,8.9946,1000
1,0,4000,3.0000,55022.2205,38928,4.0000,1,38928,8.0515,1000
1,0,4000,3.0000,26764.1902,41234,4.0000,7,341234,8.7671,1000
1,0,4000,3.0000,104586.4774,13360,4.0000,1,13360,8.5465,1000
1,0,4000,3.0000,25815.3513,24953,4.0000,11,524953,8.9208,1000
1,0,4000,3.0000,31501.2393,47407,4.0000,3,147407,8.7472,1000
1,0,4000,3.0000,67028.8347,28328,4.0000,1,28328,8.8639,1000
1,0,4000,3.0000,59855.8889,34146,4.0000,1,34146,8.5806,1000
1,0,4000,3.0000,85404.2330,18294,4.0000,1,18294,8.7521,1000
1,0,4000,3.0000,136933.4026,9172,4.0000,1,9172,9.1056,1000
1,0,4000,3.0000,171549.2429,6962,4.0000,1,6962,8.7315,1000
1,0,4000,3.0000,33275.8931,19308,4.0000,3,119308,8.8366,1000
1,0,4000,3.0000,52826.8170,39893,4.0000,1,39893,8.8522,1000
1,0,4000,3.0000,48100.0854,46816,4.0000,1,46816,8.6201,1000
1,0,4000,3.0000,80009.9698,19951,4.0000,1,19951,8.8983,1000
1,0,4000,3.0000,79303.9696,19962,4.0000,1,19962,8.7574,1000
1,0,4000,3.0000,180997.3880,6185,4.0000,1,6185,8.8874,1000
1,0,4000,3.0000,76701.8987,20413,4.0000,1,20413,8.5769,1000
1,0,4000,3.0000,117821.2501,11532,4.0000,1,11532,8.7190,1000
1,0,4000,3.0000,57997.5709,33637,4.0000,1,33637,8.7909,1000
1,0,4000,3.0000,56475.0511,35606,4.0000,1,35606,8.7499,1000
1,0,4000,3.0000,33290.7232,16902,4.0000,3,116902,8.8090,1000
1,0,4000,3.0000,29484.4825,38704,4.0000,4,188704,8.9396,1000
1,0,4000,3.0000,26215.7958,45980,4.0000,10,495980,8.8164,1000
1,0,4000,3.0000,139585.2290,9230,4.0000,1,9230,8.5338,1000
1,0,4000,3.0000,145937.4022,8921,4.0000,1,8921,8.5778,1000
1,0,4000,3.0000,83311.1350,18710,4.0000,1,18710,8.7635,1000
1,0,4000,3.0000,115373.1790,11964,4.0000,1,11964,8.7578,1000
1,0,4000,3.0000,229113.7880,4761,4.0000,1,4761,8.7481,1000
1,0,4000,3.0000,103538.2223,13708,4.0000,1,13708,8.6288,1000
1,0,4000,3.0000,144258.5201,8988,4.0000,1,8988,8.6232,1000
1,0,4000,3.0000,104499.0089,13820,4.0000,1,13820,8.5492,1000
1,0,4000,3.0000,98283.6973,14369,4.0000,1,14369,8.9533,1000
1,0,4000,3.0000,39898.1961,18774,4.0000,2,68774,8.8828,1000
1,0,4000,3.0000,99350.8686,14445,4.0000,1,14445,8.6975,1000
1,0,4000,3.0000,64156.9150,28294,4.0000,1,28294,8.8663,1000
1,0,4000,3.0000,49277.5705,45949,4.0000,1,45949,8.9859,1000
1,0,4000,3.0000,106888.6997,13317,4.0000,1,13317,8.9983,1000
1,0,4000,3.0000,26361.2999,39267,4.0000,9,439267,8.7992,1000
1,0,4000,3.0000,82462.2468,19332,4.0000,1,19332,9.0580,1000
1,0,4000,3.0000,31962.3758,37644,4.0000,3,137644,8.9100,1000
1,0,4000,3.0000,55657.6575,35708,4.0000,1,35708,8.7178,1000
1,0,4000,3.0000,116094.8845,11704,4.0000,1,11704,8.3735,1000
1,0,4000,3.0000,62732.5411,29793,4.0000,1,29793,8.9974,1000
