entropy,totalFlips,cb,flips,variables,ratio,tries,flipsPerSecond,clauses,earlyRestarts,sat
8.4501,14500000,3.4000,50000,1000,4.2000,29,23581.7944,4200,0,0
8.6532,699132,3.4000,49132,1000,4.2000,14,24260.5490,4200,0,1
8.5728,686157,3.4000,36157,1000,4.2000,14,24335.6957,4200,0,1
8.5805,14500000,3.4000,50000,1000,4.2000,29,23451.0029,4200,0,0
8.3496,14500000,3.4000,50000,1000,4.2000,29,23349.3790,4200,0,0
8.4444,14500000,3.4000,50000,1000,4.2000,29,23301.6845,4200,0,0
8.3120,14500000,3.4000,50000,1000,4.2000,29,23356.7825,4200,0,0
8.3448,14500000,3.4000,50000,1000,4.2000,29,23482.1657,4200,0,0
8.4069,89811,3.4000,39811,1000,4.2000,2,35234.9070,4200,0,1
8.5534,14500000,3.4000,50000,1000,4.2000,29,23370.3802,4200,0,0
8.6852,38584,3.4000,38584,1000,4.2000,1,52313.3326,4200,0,1
8.3507,14000000,3.4000,50000,1000,4.2000,28,23187.2523,4200,0,0
8.5507,648371,3.4000,48371,1000,4.2000,13,24250.3275,4200,0,1
8.4556,14500000,3.4000,50000,1000,4.2000,29,23372.9535,4200,0,0
8.4901,14500000,3.4000,50000,1000,4.2000,29,23365.8730,4200,0,0
8.3997,14000000,3.4000,50000,1000,4.2000,28,23299.7702,4200,0,0
8.4182,14500000,3.4000,50000,1000,4.2000,29,23548.1404,4200,0,0
8.3109,14500000,3.4000,50000,1000,4.2000,29,23498.7055,4200,0,0
8.5870,392196,3.4000,42196,1000,4.2000,8,25643.6709,4200,0,1
8.3910,14500000,3.4000,50000,1000,4.2000,29,23551.7409,4200,0,0
8.4055,14500000,3.4000,50000,1000,4.2000,29,23492.1837,4200,0,0
8.2677,14500000,3.4000,50000,1000,4.2000,29,23516.5179,4200,0,0
8.3618,14500000,3.4000,50000,1000,4.2000,29,23452.7317,4200,0,0
8.5491,824365,3.4000,24365,1000,4.2000,17,24668.2840,4200,0,1
8.4213,14500000,3.4000,50000,1000,4.2000,29,23300.2988,4200,0,0
8.2902,14500000,3.4000,50000,1000,4.2000,29,23445.2876,4200,0,0
8.4440,14500000,3.4000,50000,1000,4.2000,29,23304.6065,4200,0,0
8.5756,14500000,3.4000,50000,1000,4.2000,29,24042.8829,4200,0,0
8.3441,14500000,3.4000,50000,1000,4.2000,29,23320.0038,4200,0,0
8.3116,14500000,3.4000,50000,1000,4.2000,29,23324.6985,4200,0,0
8.3825,14500000,3.4000,50000,1000,4.2000,29,23505.8456,4200,0,0
8.3479,14500000,3.4000,50000,1000,4.2000,29,23971.3363,4200,0,0
8.4580,14500000,3.4000,50000,1000,4.2000,29,23539.1329,4200,0,0
8.6464,835577,3.4000,35577,1000,4.2000,17,24065.3472,4200,0,1
8.7095,625936,3.4000,25936,1000,4.2000,13,24543.0126,4200,0,1
8.7198,989868,3.4000,39868,1000,4.2000,20,23926.6835,4200,0,1
8.6861,1141419,3.4000,41419,1000,4.2000,23,23620.2046,4200,0,1
8.3850,14500000,3.4000,50000,1000,4.2000,29,23475.5397,4200,0,0
8.5106,14500000,3.4000,50000,1000,4.2000,29,23551.7927,4200,0,0
8.4195,14500000,3.4000,50000,1000,4.2000,29,23916.8059,4200,0,0
8.5862,95709,3.4000,45709,1000,4.2000,2,34507.6112,4200,0,1
8.6095,438727,3.4000,38727,1000,4.2000,9,25209.2967,4200,0,1
8.5853,14500000,3.4000,50000,1000,4.2000,29,23550.5497,4200,0,0
8.5026,14500000,3.4000,50000,1000,4.2000,29,23452.5955,4200,0,0
8.5242,14500000,3.4000,50000,1000,4.2000,29,23455.0633,4200,0,0
8.3598,38754,3.4000,38754,1000,4.2000,1,51317.8971,4200,0,1
8.7056,499761,3.4000,49761,1000,4.2000,10,24751.2882,4200,0,1
8.5337,14000000,3.4000,50000,1000,4.2000,28,23299.4505,4200,0,0
8.3437,14000000,3.4000,50000,1000,4.2000,28,23308.0967,4200,0,0
8.3337,14500000,3.4000,50000,1000,4.2000,29,23382.2373,4200,0,0
8.4782,14500000,3.4000,50000,1000,4.2000,29,23878.4549,4200,0,0
8.3026,15000000,3.4000,50000,1000,4.2000,30,24372.9178,4200,0,0
8.5277,14500000,3.4000,50000,1000,4.2000,29,23406.8848,4200,0,0
8.4361,14500000,3.4000,50000,1000,4.2000,29,23624.4370,4200,0,0
8.4601,14500000,3.4000,50000,1000,4.2000,29,24135.5986,4200,0,0
8.7653,242242,3.4000,42242,1000,4.2000,5,29101.3325,4200,0,1
8.5729,14000000,3.4000,50000,1000,4.2000,28,23283.2355,4200,0,0
8.5317,14500000,3.4000,50000,1000,4.2000,29,23788.6224,4200,0,0
8.5697,1436646,3.4000,36646,1000,4.2000,29,24311.8616,4200,0,1
8.6051,276466,3.4000,26466,1000,4.2000,6,28470.8507,4200,0,1
8.4916,14500000,3.4000,50000,1000,4.2000,29,23386.4407,4200,0,0
8.4166,14500000,3.4000,50000,1000,4.2000,29,23855.9150,4200,0,0
8.4292,15000000,3.4000,50000,1000,4.2000,30,24338.5480,4200,0,0
8.7757,297473,3.4000,47473,1000,4.2000,6,28069.7183,4200,0,1
8.7664,35209,3.4000,35209,1000,4.2000,1,55397.7265,4200,0,1
8.4427,14500000,3.4000,50000,1000,4.2000,29,23476.2542,4200,0,0
8.5868,1296500,3.4000,46500,1000,4.2000,26,23884.9207,4200,0,1
8.6810,31634,3.4000,31634,1000,4.2000,1,60018.0919,4200,0,1
8.6032,14500000,3.4000,50000,1000,4.2000,29,23579.6991,4200,0,0
8.6712,649145,3.4000,49145,1000,4.2000,13,25306.5736,4200,0,1
8.2593,15000000,3.4000,50000,1000,4.2000,30,24620.1181,4200,0,0
8.3588,15500000,3.4000,50000,1000,4.2000,31,25156.2185,4200,0,0
8.4687,14500000,3.4000,50000,1000,4.2000,29,23839.9477,4200,0,0
8.4202,15000000,3.4000,50000,1000,4.2000,30,24716.1121,4200,0,0
8.5116,648218,3.4000,48218,1000,4.2000,13,25987.5226,4200,0,1
8.3703,15500000,3.4000,50000,1000,4.2000,31,25546.0365,4200,0,0
8.4739,14500000,3.4000,50000,1000,4.2000,29,23868.4442,4200,0,0
8.1979,15000000,3.4000,50000,1000,4.2000,30,24528.6104,4200,0,0
8.4770,15500000,3.4000,50000,1000,4.2000,31,25271.7688,4200,0,0
8.3006,15500000,3.4000,50000,1000,4.2000,31,25721.2819,4200,0,0
8.2525,14500000,3.5000,50000,1000,4.2000,29,23326.4261,4200,0,0
8.3345,14000000,3.5000,50000,1000,4.2000,28,23211.7318,4200,0,0
8.6216,770146,3.5000,20146,1000,4.2000,16,23945.2029,4200,0,1
8.4933,14500000,3.5000,50000,1000,4.2000,29,23370.0782,4200,0,0
8.3520,14500000,3.5000,50000,1000,4.2000,29,23488.7722,4200,0,0
8.3248,14500000,3.5000,50000,1000,4.2000,29,23449.4783,4200,0,0
8.6104,82190,3.5000,32190,1000,4.2000,2,36205.3340,4200,0,1
8.3448,14500000,3.5000,50000,1000,4.2000,29,23398.6657,4200,0,0
8.5832,819870,3.5000,19870,1000,4.2000,17,24006.9189,4200,0,1
8.2496,14500000,3.5000,50000,1000,4.2000,29,23504.7458,4200,0,0
8.4244,14500000,3.5000,50000,1000,4.2000,29,23392.9756,4200,0,0
8.2771,14500000,3.5000,50000,1000,4.2000,29,23416.1807,4200,0,0
8.3050,14000000,3.5000,50000,1000,4.2000,28,23257.0000,4200,0,0
8.3699,14000000,3.5000,50000,1000,4.2000,28,23320.7979,4200,0,0
8.4325,14500000,3.5000,50000,1000,4.2000,29,23403.6858,4200,0,0
8.3202,14500000,3.5000,50000,1000,4.2000,29,23340.7636,4200,0,0
8.4589,14000000,3.5000,50000,1000,4.2000,28,23320.5172,4200,0,0
8.4164,14500000,3.5000,50000,1000,4.2000,29,23478.0130,4200,0,0
8.4455,886373,3.5000,36373,1000,4.2000,18,23880.7538,4200,0,1
8.5971,1399910,3.5000,49910,1000,4.2000,28,23357.2773,4200,0,1
8.3493,14000000,3.5000,50000,1000,4.2000,28,23319.0458,4200,0,0
8.4647,14000000,3.5000,50000,1000,4.2000,28,23287.5533,4200,0,0
8.3504,715896,3.5000,15896,1000,4.2000,15,23936.2804,4200,0,1
8.4062,14000000,3.5000,50000,1000,4.2000,28,23230.2182,4200,0,0
8.3546,14000000,3.5000,50000,1000,4.2000,28,23295.1491,4200,0,0
8.5600,82278,3.5000,32278,1000,4.2000,2,36141.9200,4200,0,1
8.2775,14500000,3.5000,50000,1000,4.2000,29,23536.3036,4200,0,0
8.7614,73052,3.5000,23052,1000,4.2000,2,37872.0918,4200,0,1
8.5247,619342,3.5000,19342,1000,4.2000,13,24396.2380,4200,0,1
8.4439,14000000,3.5000,50000,1000,4.2000,28,23299.1765,4200,0,0
8.2697,14000000,3.5000,50000,1000,4.2000,28,23217.0284,4200,0,0
8.4004,14500000,3.5000,50000,1000,4.2000,29,23350.3498,4200,0,0
8.4554,258478,3.5000,8478,1000,4.2000,6,26647.5403,4200,0,1
8.5860,120344,3.5000,20344,1000,4.2000,3,31882.1515,4200,0,1
8.3073,14500000,3.5000,50000,1000,4.2000,29,23388.7042,4200,0,0
8.4234,14000000,3.5000,50000,1000,4.2000,28,23285.4587,4200,0,0
8.5692,782291,3.5000,32291,1000,4.2000,16,23878.7942,4200,0,1
8.3148,125417,3.5000,25417,1000,4.2000,3,31127.1512,4200,0,1
8.3553,14000000,3.5000,50000,1000,4.2000,28,23283.4597,4200,0,0
8.4212,14500000,3.5000,50000,1000,4.2000,29,23599.7405,4200,0,0
8.3709,14500000,3.5000,50000,1000,4.2000,29,23490.1336,4200,0,0
8.5998,1046902,3.5000,46902,1000,4.2000,21,23637.6337,4200,0,1
8.4964,14500000,3.5000,50000,1000,4.2000,29,23421.6590,4200,0,0
8.2257,14500000,3.5000,50000,1000,4.2000,29,23513.7045,4200,0,0
8.4938,1299628,3.5000,49628,1000,4.2000,26,23422.3792,4200,0,1
8.3300,14500000,3.5000,50000,1000,4.2000,29,23400.7538,4200,0,0
8.5233,14500000,3.5000,50000,1000,4.2000,29,23354.3074,4200,0,0
8.3356,14500000,3.5000,50000,1000,4.2000,29,23339.8105,4200,0,0
8.5044,14500000,3.5000,50000,1000,4.2000,29,23543.0964,4200,0,0
8.5635,832881,3.5000,32881,1000,4.2000,17,23598.8954,4200,0,1
8.6182,82452,3.5000,32452,1000,4.2000,2,36105.8542,4200,0,1
8.3942,44894,3.5000,44894,1000,4.2000,1,47553.2160,4200,0,1
8.3482,14000000,3.5000,50000,1000,4.2000,28,23332.5687,4200,0,0
8.2318,14500000,3.5000,50000,1000,4.2000,29,23375.8396,4200,0,0
8.4933,37156,3.5000,37156,1000,4.2000,1,52138.2011,4200,0,1
8.3024,14000000,3.5000,50000,1000,4.2000,28,23327.4830,4200,0,0
8.5579,624369,3.5000,24369,1000,4.2000,13,24504.8429,4200,0,1
8.5042,547775,3.5000,47775,1000,4.2000,11,24453.0578,4200,0,1
8.5801,1088100,3.5000,38100,1000,4.2000,22,23377.3736,4200,0,1
8.2911,14000000,3.5000,50000,1000,4.2000,28,23325.9082,4200,0,0
8.4519,14500000,3.5000,50000,1000,4.2000,29,23559.3237,4200,0,0
8.4083,46923,3.5000,46923,1000,4.2000,1,47433.9962,4200,0,1
8.5076,14000000,3.5000,50000,1000,4.2000,28,23269.3502,4200,0,0
8.3312,14000000,3.5000,50000,1000,4.2000,28,23296.7786,4200,0,0
8.4781,837765,3.5000,37765,1000,4.2000,17,24007.1646,4200,0,1
8.4875,14500000,3.5000,50000,1000,4.2000,29,23468.5896,4200,0,0
8.5745,891773,3.5000,41773,1000,4.2000,18,23704.0626,4200,0,1
8.3437,14500000,3.5000,50000,1000,4.2000,29,23492.6002,4200,0,0
8.4848,14500000,3.5000,50000,1000,4.2000,29,23380.9776,4200,0,0
8.2425,14500000,3.5000,50000,1000,4.2000,29,23430.2752,4200,0,0
8.2840,14500000,3.5000,50000,1000,4.2000,29,23451.7045,4200,0,0
8.5315,339797,3.5000,39797,1000,4.2000,7,25801.8241,4200,0,1
8.3552,14500000,3.5000,50000,1000,4.2000,29,23309.7470,4200,0,0
8.3565,14500000,3.5000,50000,1000,4.2000,29,23341.2966,4200,0,0
8.2465,14500000,3.5000,50000,1000,4.2000,29,23447.2381,4200,0,0
8.4650,1138899,3.5000,38899,1000,4.2000,23,23680.5918,4200,0,1
8.3452,14000000,3.5000,50000,1000,4.2000,28,23243.7093,4200,0,0
8.4799,14000000,3.5000,50000,1000,4.2000,28,23243.1070,4200,0,0
9.0122,31429,3.5000,31429,1000,4.2000,1,56491.2903,4200,0,1
8.3254,14000000,3.5000,50000,1000,4.2000,28,23247.7576,4200,0,0
8.4381,14000000,3.5000,50000,1000,4.2000,28,23329.0931,4200,0,0
8.3022,14000000,3.5000,50000,1000,4.2000,28,23323.4474,4200,0,0
8.4446,85950,3.5000,35950,1000,4.2000,2,35283.3979,4200,0,1
8.5258,14500000,3.5000,50000,1000,4.2000,29,23400.9735,4200,0,0
8.2253,14500000,3.5000,50000,1000,4.2000,29,23590.7095,4200,0,0
8.3815,14000000,3.5000,50000,1000,4.2000,28,23304.5299,4200,0,0
8.2227,14500000,3.5000,50000,1000,4.2000,29,23461.1862,4200,0,0
8.2998,14000000,3.5000,50000,1000,4.2000,28,23227.4841,4200,0,0
8.3500,14500000,3.5000,50000,1000,4.2000,29,23329.8695,4200,0,0
8.3955,14500000,3.5000,50000,1000,4.2000,29,23372.7783,4200,0,0
8.2311,14500000,3.5000,50000,1000,4.2000,29,23463.9530,4200,0,0
8.2696,14500000,3.5000,50000,1000,4.2000,29,23600.3240,4200,0,0
8.4814,14500000,3.5000,50000,1000,4.2000,29,23566.1997,4200,0,0
8.6307,14500000,3.5000,50000,1000,4.2000,29,23535.3932,4200,0,0
8.3470,14500000,3.5000,50000,1000,4.2000,29,23491.6707,4200,0,0
8.4331,14500000,3.5000,50000,1000,4.2000,29,23361.2914,4200,0,0
8.2881,14000000,3.5000,50000,1000,4.2000,28,23171.4610,4200,0,0
8.3259,14000000,3.5000,50000,1000,4.2000,28,23311.6893,4200,0,0
8.2767,14000000,3.5000,50000,1000,4.2000,28,23271.7611,4200,0,0
8.3200,14500000,3.5000,50000,1000,4.2000,29,23307.5869,4200,0,0
8.6704,477226,3.5000,27226,1000,4.2000,10,24796.2726,4200,0,1
8.4817,123922,3.5000,23922,1000,4.2000,3,31610.9810,4200,0,1
8.4638,14000000,3.5000,50000,1000,4.2000,28,23258.0944,4200,0,0
8.2705,14500000,3.5000,50000,1000,4.2000,29,23409.9670,4200,0,0
8.6481,441103,3.5000,41103,1000,4.2000,9,25075.2046,4200,0,1
8.6745,790491,3.5000,40491,1000,4.2000,16,23877.2385,4200,0,1
8.5589,14000000,3.5000,50000,1000,4.2000,28,23254.3908,4200,0,0
8.8756,76491,3.5000,26491,1000,4.2000,2,36991.8841,4200,0,1
8.2256,14500000,3.5000,50000,1000,4.2000,29,23413.3307,4200,0,0
8.0908,238641,3.5000,38641,1000,4.2000,5,27574.9539,4200,0,1
8.3568,14500000,3.5000,50000,1000,4.2000,29,23431.8210,4200,0,0
8.4367,14500000,3.5000,50000,1000,4.2000,29,23497.4497,4200,0,0
8.4848,14500000,3.5000,50000,1000,4.2000,29,23441.6137,4200,0,0
8.3524,14000000,3.5000,50000,1000,4.2000,28,23259.8015,4200,0,0
8.3702,14500000,3.5000,50000,1000,4.2000,29,23495.2051,4200,0,0
8.2139,14000000,3.5000,50000,1000,4.2000,28,23314.4259,4200,0,0
8.6866,98976,3.5000,48976,1000,4.2000,2,34103.0754,4200,0,1
8.2072,14500000,3.5000,50000,1000,4.2000,29,23470.5969,4200,0,0
8.4191,836894,3.5000,36894,1000,4.2000,17,23982.1352,4200,0,1
8.3590,14500000,3.5000,50000,1000,4.2000,29,23499.9449,4200,0,0
8.5101,684100,3.5000,34100,1000,4.2000,14,24207.1339,4200,0,1
8.3739,14500000,3.5000,50000,1000,4.2000,29,23488.1170,4200,0,0
8.3337,14000000,3.5000,50000,1000,4.2000,28,23314.1501,4200,0,0
8.3139,14500000,3.5000,50000,1000,4.2000,29,23425.7288,4200,0,0
8.3550,14500000,3.5000,50000,1000,4.2000,29,23349.8866,4200,0,0
8.1405,14500000,3.5000,50000,1000,4.2000,29,23378.0255,4200,0,0
8.3712,14000000,3.5000,50000,1000,4.2000,28,23332.2820,4200,0,0
8.3411,14500000,3.5000,50000,1000,4.2000,29,23437.3805,4200,0,0
8.1469,14000000,3.5000,50000,1000,4.2000,28,23281.9135,4200,0,0
8.3442,14500000,3.5000,50000,1000,4.2000,29,23327.0855,4200,0,0
8.4134,14000000,3.5000,50000,1000,4.2000,28,23227.4573,4200,0,0
8.3533,14500000,3.5000,50000,1000,4.2000,29,23501.4958,4200,0,0
8.5901,195736,3.5000,45736,1000,4.2000,4,28422.0447,4200,0,1
8.4235,14500000,3.5000,50000,1000,4.2000,29,23556.1292,4200,0,0
8.3210,14500000,3.5000,50000,1000,4.2000,29,23416.0525,4200,0,0
8.4388,14500000,3.5000,50000,1000,4.2000,29,23343.9734,4200,0,0
8.5055,14000000,3.5000,50000,1000,4.2000,28,23164.7934,4200,0,0
8.5290,744776,3.5000,44776,1000,4.2000,15,23853.2772,4200,0,1
8.5359,941238,3.5000,41238,1000,4.2000,19,23566.5600,4200,0,1
8.4005,1179238,3.5000,29238,1000,4.2000,24,23389.9788,4200,0,1
8.4226,774368,3.5000,24368,1000,4.2000,16,23957.7912,4200,0,1
8.8294,27137,3.5000,27137,1000,4.2000,1,63162.5403,4200,0,1
8.2152,14000000,3.5000,50000,1000,4.2000,28,23225.5731,4200,0,0
8.4017,14500000,3.5000,50000,1000,4.2000,29,23424.3791,4200,0,0
8.5181,338828,3.5000,38828,1000,4.2000,7,25940.8985,4200,0,1
8.4921,14500000,3.5000,50000,1000,4.2000,29,23335.2989,4200,0,0
8.3011,14000000,3.5000,50000,1000,4.2000,28,23321.4216,4200,0,0
8.3569,14500000,3.5000,50000,1000,4.2000,29,23395.6851,4200,0,0
8.2604,14500000,3.5000,50000,1000,4.2000,29,23314.2815,4200,0,0
8.3742,14500000,3.5000,50000,1000,4.2000,29,23308.3568,4200,0,0
8.5098,1080667,3.5000,30667,1000,4.2000,22,23498.6795,4200,0,1
8.4760,87125,3.5000,37125,1000,4.2000,2,35797.1347,4200,0,1
8.2102,14500000,3.5000,50000,1000,4.2000,29,23564.1074,4200,0,0
8.5639,247878,3.5000,47878,1000,4.2000,5,27091.7130,4200,0,1
8.5939,731650,3.5000,31650,1000,4.2000,15,24261.3603,4200,0,1
8.3882,14500000,3.5000,50000,1000,4.2000,29,23368.3677,4200,0,0
8.2460,14500000,3.5000,50000,1000,4.2000,29,23481.0884,4200,0,0
8.4234,14500000,3.5000,50000,1000,4.2000,29,23467.2684,4200,0,0
8.4799,372202,3.5000,22202,1000,4.2000,8,25575.8337,4200,0,1
8.6424,272142,3.5000,22142,1000,4.2000,6,26986.1425,4200,0,1
8.2135,14500000,3.5000,50000,1000,4.2000,29,23546.1699,4200,0,0
8.3970,14500000,3.5000,50000,1000,4.2000,29,23629.1155,4200,0,0
8.5289,971848,3.5000,21848,1000,4.2000,20,24629.3300,4200,0,1
8.2108,15000000,3.5000,50000,1000,4.2000,30,24716.8412,4200,0,0
8.4168,14500000,3.5000,50000,1000,4.2000,29,23521.9789,4200,0,0
8.3478,14500000,3.5000,50000,1000,4.2000,29,23457.5633,4200,0,0
8.5275,15000000,3.5000,50000,1000,4.2000,30,24726.6803,4200,0,0
8.6522,33038,3.5000,33038,1000,4.2000,1,59433.0750,4200,0,1
8.3352,233220,3.5000,33220,1000,4.2000,5,27347.8935,4200,0,1
8.4502,995742,3.5000,45742,1000,4.2000,20,23906.3394,4200,0,1
8.4326,14500000,3.5000,50000,1000,4.2000,29,23618.6684,4200,0,0
8.5181,340829,3.5000,40829,1000,4.2000,7,26958.0725,4200,0,1
8.4634,299578,3.5000,49578,1000,4.2000,6,26650.6048,4200,0,1
8.5753,536227,3.5000,36227,1000,4.2000,11,24748.1153,4200,0,1
8.3595,14500000,3.5000,50000,1000,4.2000,29,23514.5880,4200,0,0
8.4652,587568,3.5000,37568,1000,4.2000,12,24896.5237,4200,0,1
8.5511,14500000,3.5000,50000,1000,4.2000,29,23411.8769,4200,0,0
8.2938,14500000,3.5000,50000,1000,4.2000,29,23846.5320,4200,0,0
8.3750,15000000,3.5000,50000,1000,4.2000,30,24915.3617,4200,0,0
8.2726,15500000,3.5000,50000,1000,4.2000,31,25325.5620,4200,0,0
8.5106,14500000,3.5000,50000,1000,4.2000,29,23354.4892,4200,0,0
8.3068,15000000,3.5000,50000,1000,4.2000,30,24193.9120,4200,0,0
8.5181,380772,3.5000,30772,1000,4.2000,8,26725.8877,4200,0,1
8.5680,595553,3.5000,45553,1000,4.2000,12,25998.7651,4200,0,1
8.2996,14500000,3.5000,50000,1000,4.2000,29,23382.5540,4200,0,0
8.4147,14500000,3.5000,50000,1000,4.2000,29,24023.0378,4200,0,0
8.4254,39332,3.5000,39332,1000,4.2000,1,53325.0776,4200,0,1
8.5104,1429046,3.5000,29046,1000,4.2000,29,24763.8477,4200,0,1
8.4273,14500000,3.5000,50000,1000,4.2000,29,23340.9462,4200,0,0
8.1499,15000000,3.5000,50000,1000,4.2000,30,24661.6778,4200,0,0
8.5624,99379,3.5000,49379,1000,4.2000,2,35864.4894,4200,0,1
8.5288,728772,3.5000,28772,1000,4.2000,15,25879.9799,4200,0,1
8.3797,14500000,3.5000,50000,1000,4.2000,29,23607.7137,4200,0,0
8.3755,15000000,3.5000,50000,1000,4.2000,30,24235.1766,4200,0,0
8.3668,15500000,3.5000,50000,1000,4.2000,31,25088.9173,4200,0,0
8.3882,15500000,3.5000,50000,1000,4.2000,31,25434.9696,4200,0,0
8.4979,1227478,3.5000,27478,1000,4.2000,25,24190.2499,4200,0,1
8.4761,15000000,3.5000,50000,1000,4.2000,30,24589.0519,4200,0,0
8.4937,125237,3.5000,25237,1000,4.2000,3,34079.1747,4200,0,1
8.3348,15500000,3.5000,50000,1000,4.2000,31,25468.0521,4200,0,0
8.1322,22505,3.6000,22505,1000,4.2000,1,70095.6331,4200,0,1
8.5249,14000000,3.6000,50000,1000,4.2000,28,23107.7250,4200,0,0
8.4612,25516,3.6000,25516,1000,4.2000,1,65909.4852,4200,0,1
8.3257,14000000,3.6000,50000,1000,4.2000,28,23155.1660,4200,0,0
8.3822,532944,3.6000,32944,1000,4.2000,11,24695.2849,4200,0,1
8.3532,14000000,3.6000,50000,1000,4.2000,28,23252.9409,4200,0,0
8.4009,1067087,3.6000,17087,1000,4.2000,22,23627.7521,4200,0,1
8.3151,14500000,3.6000,50000,1000,4.2000,29,23546.3071,4200,0,0
7.7186,26697,3.6000,26697,1000,4.2000,1,63604.9076,4200,0,1
8.6968,18724,3.6000,18724,1000,4.2000,1,81962.9024,4200,0,1
8.1448,14000000,3.6000,50000,1000,4.2000,28,23313.9036,4200,0,0
8.4565,14500000,3.6000,50000,1000,4.2000,29,23399.6152,4200,0,0
8.4548,14500000,3.6000,50000,1000,4.2000,29,23369.8881,4200,0,0
8.3632,14000000,3.6000,50000,1000,4.2000,28,23248.8802,4200,0,0
8.4151,677413,3.6000,27413,1000,4.2000,14,24222.2193,4200,0,1
8.4031,714796,3.6000,14796,1000,4.2000,15,24118.3931,4200,0,1
8.3577,384061,3.6000,34061,1000,4.2000,8,25376.2557,4200,0,1
8.2993,14500000,3.6000,50000,1000,4.2000,29,23437.8869,4200,0,0
8.1590,14500000,3.6000,50000,1000,4.2000,29,23504.9889,4200,0,0
8.5020,14500000,3.6000,50000,1000,4.2000,29,23505.0838,4200,0,0
8.3168,14500000,3.6000,50000,1000,4.2000,29,23410.4248,4200,0,0
8.1117,14500000,3.6000,50000,1000,4.2000,29,23339.9682,4200,0,0
8.3458,14500000,3.6000,50000,1000,4.2000,29,23488.6111,4200,0,0
8.4109,14500000,3.6000,50000,1000,4.2000,29,23470.1694,4200,0,0
8.3693,236733,3.6000,36733,1000,4.2000,5,27230.3277,4200,0,1
8.2205,14500000,3.6000,50000,1000,4.2000,29,23355.3000,4200,0,0
8.3302,14500000,3.6000,50000,1000,4.2000,29,23384.3223,4200,0,0
8.2646,14500000,3.6000,50000,1000,4.2000,29,23482.5975,4200,0,0
8.2522,14500000,3.6000,50000,1000,4.2000,29,23392.9736,4200,0,0
8.2788,14500000,3.6000,50000,1000,4.2000,29,23367.5541,4200,0,0
8.1694,14500000,3.6000,50000,1000,4.2000,29,23464.8269,4200,0,0
8.1870,14500000,3.6000,50000,1000,4.2000,29,23339.0637,4200,0,0
8.2098,14500000,3.6000,50000,1000,4.2000,29,23379.1958,4200,0,0
8.3479,14500000,3.6000,50000,1000,4.2000,29,23375.5406,4200,0,0
7.9365,14500000,3.6000,50000,1000,4.2000,29,23487.5902,4200,0,0
8.3352,14000000,3.6000,50000,1000,4.2000,28,23332.2052,4200,0,0
8.3343,14000000,3.6000,50000,1000,4.2000,28,23111.7708,4200,0,0
8.1484,144038,3.6000,44038,1000,4.2000,3,30048.4897,4200,0,1
8.2622,14000000,3.6000,50000,1000,4.2000,28,23185.7226,4200,0,0
8.5586,338282,3.6000,38282,1000,4.2000,7,25363.4034,4200,0,1
8.2789,14500000,3.6000,50000,1000,4.2000,29,23475.7575,4200,0,0
8.4019,14500000,3.6000,50000,1000,4.2000,29,23461.8547,4200,0,0
8.2386,14500000,3.6000,50000,1000,4.2000,29,23600.2712,4200,0,0
8.0603,172719,3.6000,22719,1000,4.2000,4,29110.9053,4200,0,1
8.4204,14500000,3.6000,50000,1000,4.2000,29,23457.0147,4200,0,0
8.3276,14500000,3.6000,50000,1000,4.2000,29,23374.3354,4200,0,0
8.5176,14500000,3.6000,50000,1000,4.2000,29,23613.7231,4200,0,0
8.4811,14500000,3.6000,50000,1000,4.2000,29,23562.9229,4200,0,0
8.6186,127427,3.6000,27427,1000,4.2000,3,31175.1366,4200,0,1
8.5295,144636,3.6000,44636,1000,4.2000,3,30590.5664,4200,0,1
8.3652,14500000,3.6000,50000,1000,4.2000,29,23497.1955,4200,0,0
8.3381,14500000,3.6000,50000,1000,4.2000,29,23461.4387,4200,0,0
8.3465,396431,3.6000,46431,1000,4.2000,8,25462.4026,4200,0,1
8.4824,595931,3.6000,45931,1000,4.2000,12,24611.3789,4200,0,1
8.4173,370637,3.6000,20637,1000,4.2000,8,25684.2506,4200,0,1
8.1729,14500000,3.6000,50000,1000,4.2000,29,23632.5078,4200,0,0
8.2559,14500000,3.6000,50000,1000,4.2000,29,23363.3068,4200,0,0
8.3650,14500000,3.6000,50000,1000,4.2000,29,23587.3810,4200,0,0
8.3221,341062,3.6000,41062,1000,4.2000,7,25962.9314,4200,0,1
8.0683,14500000,3.6000,50000,1000,4.2000,29,23428.7206,4200,0,0
8.2002,14500000,3.6000,50000,1000,4.2000,29,23539.9091,4200,0,0
8.4331,149787,3.6000,49787,1000,4.2000,3,30400.9855,4200,0,1
8.1982,14500000,3.6000,50000,1000,4.2000,29,23563.7121,4200,0,0
8.5837,433184,3.6000,33184,1000,4.2000,9,25348.8513,4200,0,1
8.3299,14500000,3.6000,50000,1000,4.2000,29,23638.7550,4200,0,0
8.4578,534406,3.6000,34406,1000,4.2000,11,24960.8346,4200,0,1
8.4328,14500000,3.6000,50000,1000,4.2000,29,23569.5447,4200,0,0
8.2970,14500000,3.6000,50000,1000,4.2000,29,23483.0008,4200,0,0
8.3437,14000000,3.6000,50000,1000,4.2000,28,23087.9921,4200,0,0
8.2307,14500000,3.6000,50000,1000,4.2000,29,23316.7124,4200,0,0
8.4357,417277,3.6000,17277,1000,4.2000,9,25232.2343,4200,0,1
